	node	centrality
537	13932	0.0
538	302	0.0
539	11490	12464.0
540	13970	0.0
541	22028	4156.0
542	11733	20350.9293591
543	17285	22269.6715903
544	19903	0.0
545	25469	10552.3402251
546	2501	32653.3309044
547	24559	153207.981445
548	10676	0.0
549	24961	0.0
550	7264	40826.6814485
551	1736	10061.3099571
552	14424	1348.93526557
553	19462	1348.93526557
554	12155	0.0
555	2569	0.0
556	5546	0.0
557	3228	17721.6118983
558	15477	89839.6532299
559	16640	15515.380917
560	23855	46708.9874731
561	21635	0.0
562	1600	0.0
563	23175	1.0
564	25662	0.0
565	6023	27073.174417
566	19404	5054.49405828
567	14346	0.0
568	10055	83754.6803074
569	16230	0.0
570	20702	4156.0
571	26005	0.0
572	70	0.0
573	4727	8311.0
574	15559	24914.0
575	4798	9311.38814791
576	14627	12703.3566049
577	17991	0.0
578	3875	0.0
579	17968	6387.20175166
580	9094	0.0
581	19061	0.0
582	2080	4156.0
583	4069	0.0
584	1968	0.0
585	9082	23412.6306632
586	13741	0.0
587	25006	179645.868238
588	22530	0.0
589	3651	82166.0943463
590	6891	5135.65433574
591	4983	0.0
592	24183	7683.64197026
593	23866	0.0
594	17392	0.0
595	14051	17160.0845907
596	9829	65606.0379442
597	8579	4921.1769516
598	21206	0.0
599	5355	0.0
600	16770	0.0
601	21968	52372.6375294
602	6556	4156.0
603	21543	18693.2969565
604	25863	0.0
605	25988	0.0
606	1595	0.0
607	6179	4157.92167963
608	4382	0.0
609	14924	156419.344837
610	18408	119561.169202
611	2536	0.0
612	16041	0.0
613	24753	55601.0141561
614	22620	10212.640386
615	2449	10997.362394
616	7586	0.0
617	20478	142816.579757
618	23038	218382.333827
619	12491	84582.287178
620	24503	0.0
621	24942	0.0
622	2119	0.0
623	7637	0.0
624	6468	33481.2536405
625	11919	9796.29662228
626	5287	24091.0817105
627	17273	653.17901775
628	1997	0.0
629	2741	80548.8815151
630	13060	0.125
631	14807	40807.7479412
632	24955	6452.14236221
633	16921	9036.19775446
634	21646	12180.8092646
635	10555	8498.90473366
636	11591	16426.8758541
637	5541	17528.020113
638	4583	4667.77547912
639	8928	0.0
640	2420	16615.0
641	5621	14620.1989471
642	2789	7762.72454293
643	12112	0.0
644	17440	0.0
645	18140	110589.83526
646	26098	12137.591646
647	10246	0.0
648	11891	8311.0
649	19184	0.0
650	20879	77970.4185588
651	20215	0.0
652	21333	0.0
653	7774	602.029313413
654	18008	4156.0
655	19340	21265.0285567
656	408	4156.0
657	13834	0.0
658	7895	4156.0
659	5503	29062.0
660	5843	4156.0
661	25877	0.0
662	7584	4156.0
663	18097	0.0
664	6527	0.0
665	272	0.2
666	2912	64963.2933374
667	11811	0.2
668	11840	0.2
669	15300	58588.1016297
670	19012	0.0
671	10456	39610.1794399
672	13320	0.0
673	10211	25074.5458925
674	6030	12138.5067228
675	5266	9233.09456696
676	24113	0.0
677	8719	0.0
678	11696	48069.7366971
679	18445	0.0
680	18511	16981.0245302
681	22366	75460.2246963
682	20229	0.0
683	4775	0.0
684	15784	10386.4695952
685	17589	0.0
686	13384	48936.2137455
687	22242	13042.4236648
688	9483	0.0
689	12599	4522.71294024
690	25250	10602.0463137
691	10879	0.0
692	11925	0.0
693	13659	59686.9198231
694	15082	0.0
695	6627	0.0
696	21433	0.0
697	17021	4156.0
698	9066	7137.70895386
699	4032	0.0
700	5194	13331.5193844
701	1254	1604.34354488
702	5385	66268.746544
703	197	0.0
704	3890	28772.527415
705	16056	50651.5912485
706	15306	0.0
707	244	2931.29229961
708	14952	42507.490982
709	16900	0.0
710	22246	0.0
711	3721	0.0
712	14781	0.0
713	17721	44175.6244675
714	8925	4156.0
715	20255	0.0
716	3743	43293.0450742
717	13480	13505.6750692
718	10351	0.0
719	6667	0.0
720	14562	0.0
721	25996	3762.76482309
722	5953	39943.8398515
723	23134	97119.5422708
724	5230	5566.70325371
725	7069	9631.9805795
726	15435	37511.7385519
727	20248	4156.0
728	7863	0.0
729	7209	13.2656330697
730	8547	229.731239018
731	6351	0.0
732	8552	4874.17208884
733	17266	28936.8011359
734	5712	28761.2965423
735	339	66626.5574949
736	11868	1997.38514968
737	10711	103163.192703
738	17359	23827.8788147
739	11442	5185.03558912
740	5425	6.0
741	16224	0.0
742	13651	0.0
743	20886	0.0
744	3944	104.800690833
745	21927	12462.0
746	25069	16612.0
747	15718	0.0
748	3730	649.34137814
749	1588	103020.333436
750	5695	30703.1920775
751	5901	173225.806142
752	4743	66761.6047267
753	3006	31357.3729455
754	2326	5123.49833017
755	19048	32476.1180211
756	26088	12508.2528764
757	2770	1329.81318584
758	14033	10781.3597274
759	11806	8310.0
760	5787	30303.3644605
761	17403	1.0
762	20149	0.0
763	6266	0.0
764	8301	0.0
765	24240	10456.8960456
766	10081	16615.0
767	13291	0.0
768	7885	4156.0
769	19551	8310.0
770	4416	62371.2328319
771	17414	28258.7664702
772	7801	23341.6676529
773	18521	1488.37199643
774	18271	21437.9110838
775	13702	4876.96165893
776	17874	8625.99932593
777	45	12724.9308331
778	4511	1294.37409265
779	23063	0.0
780	9616	11565.1905356
781	11325	5295.66926058
782	17746	11530.6768186
783	25729	9466.16067995
784	21281	132408.363737
785	23293	97319.2868922
786	22917	42314.2562377
787	20940	18568.2435583
788	22879	26642.9711115
789	2656	0.0
790	14560	0.0
791	24251	0.0
792	22832	0.0
793	4351	67442.5400708
794	26171	0.0
795	6943	0.0
796	22748	0.0
797	3630	12016.9949343
798	7715	0.0
799	16703	2.0
800	22253	2.0
801	5738	16.0
802	12042	0.0
803	11604	0.0
804	615	49325.5765842
805	1490	0.0
806	20813	0.0
807	19781	21634.3666057
808	19358	0.0
809	8505	0.0
810	4638	0.0
811	2115	106532.690067
812	4756	0.0
813	8666	50554.5762011
814	9241	67052.083945
815	20792	0.0
816	4472	17160.4200539
817	3927	0.0
818	6303	271.351673816
819	19711	0.0
820	20616	0.0
821	22574	20018.8155136
822	11175	5830.9251386
823	15552	67832.4054942
824	9482	57414.5153561
825	15003	45713.5225326
826	23481	0.0
827	12291	0.0
828	24199	11314.4702189
829	12032	3403.44009866
830	15495	14514.5
831	24970	22824.5
832	9264	49740.0
833	12614	0.0
834	19146	0.0
835	22265	37683.2158567
836	22699	12255.2105531
837	20001	0.0
838	2339	0.0
839	24594	0.0
840	5477	4156.0
841	13497	0.0
842	1963	0.0
843	25125	5693.50663548
844	23558	16612.0
845	10524	0.0
846	5655	8338.96897176
847	19022	11172.4134858
848	3916	3035.62163172
849	24614	11497.0083471
850	12373	0.0
851	4199	0.0
852	6443	0.0
853	19932	0.0
854	25864	0.0
855	19936	9.0
856	8596	0.0
857	11863	0.0
858	12110	2550.40245256
859	17944	296.767106234
860	20884	0.0
861	9471	83413.9538159
862	2348	0.0
863	9994	0.0
864	18383	0.0
865	17276	0.0
866	178	12098.3601726
867	7475	3130.88848928
868	25316	16798.4918179
869	523	4156.0
870	20827	83858.9585682
871	4211	5989.21621489
872	11876	936.800166108
873	24121	96.8221903946
874	22283	0.0
875	15824	0.0
876	21195	0.0
877	15305	16612.0
878	15171	0.0
879	17864	0.0
880	23417	0.0
881	18517	4521.10941927
882	3174	0.0
883	12720	19570.9653066
884	12733	22622.8175409
885	2455	0.0
886	14353	0.0
887	14886	4.0
888	2915	1219.93902583
889	11426	8311.0
890	5156	13.0
891	7483	0.0
892	13528	0.0
893	294	0.0
894	8626	0.0
895	3007	0.0
896	25537	4156.0
897	11459	0.0
898	6706	0.0
899	2118	0.0
900	8428	2.0
901	10637	0.0
902	10983	41491.307886
903	22309	732.574886663
904	8134	5555.28293456
905	12687	49826.8949858
906	7615	32504.7151464
907	15657	0.0
908	4115	0.666666666667
909	12938	80.5528728234
910	25836	81.3862061568
911	17990	3735.98951884
912	20003	0.0
913	21718	7251.37101143
914	10719	12462.0
915	18764	0.0
916	22433	0.0
917	11112	4156.0
918	14864	30229.3282552
919	23770	68836.0698452
920	6183	20760.3333333
921	23841	55963.5621059
922	4822	0.0
923	18600	16520.790921
924	11700	0.0
925	24161	0.0
926	12141	8274.64656588
927	21549	0.0
928	13931	0.5
929	17180	0.0
930	13675	0.0
931	4186	0.0
932	12616	0.0
933	16266	0.0
934	4485	0.0
935	1822	0.0
936	6503	29065.0
937	6838	20715.7652102
938	11093	4156.0
939	17076	0.0
940	19018	3.0
941	15614	2414.72489549
942	11899	0.0
943	20122	44489.4662981
944	14282	5.0
945	11035	0.0
946	21864	11.1
947	3839	22581.7339069
948	4284	0.0
949	10463	0.0
950	21379	80878.5830329
951	5302	71569.6628097
952	9643	530.332388163
953	8352	603.94393396
954	14004	0.0
955	4713	0.0
956	6824	0.0
957	24696	139738.44759
958	1840	0.0
959	12492	0.0
960	7154	102214.328142
961	8312	4156.0
962	25112	0.0
963	7277	12447.5312724
964	9517	0.0
965	20169	0.0
966	6524	29700.3189944
967	5363	4156.0
968	17122	0.0
969	2259	0.0
970	10317	1.0
971	9800	7391.79494837
972	6448	0.0
973	1346	0.0
974	17161	0.0
975	2136	0.0
976	9591	47.3333333333
977	17453	6.16666666667
978	24372	0.0
979	1050	0.0
980	17120	0.0
981	9595	0.0
982	6744	0.0
983	10931	30397.9230627
984	11607	0.0
985	19351	0.0
986	20765	127459.000509
987	19078	673.271926513
988	21089	25616.4098131
989	15321	17418.8185913
990	9125	0.0
991	15943	0.0
992	8678	4156.0
993	12874	2303.0285334
994	1154	0.0
995	12017	0.0
996	12930	4.0
997	12161	0.0
998	19162	0.0
999	23637	23835.7958209
1000	11293	41582.4793224
1001	11400	104191.797009
1002	12587	74104.8293721
1003	3113	57323.1901468
1004	15960	0.0
1005	7105	0.0
1006	25286	28210.1072358
1007	25034	114121.555555
1008	20373	118859.01192
1009	12927	101810.580898
1010	22790	21090.3093784
1011	20635	1372.91761996
1012	26067	0.0
1013	15194	0.0
1014	23909	0.0
1015	3821	0.0
1016	12545	199570.609684
1017	6629	0.0
1018	9974	4156.0
1019	8047	5619.19995895
1020	4013	32930.6010333
1021	22088	0.0
1022	22224	16617.0
1023	12056	0.0
1024	14599	349992.173442
1025	15973	0.0
1026	18549	0.0
1027	743	19143.3545944
1028	23092	1636.35488542
1029	22457	172311.185533
1030	15528	8310.0
1031	19423	97417.9511734
1032	14771	0.0
1033	24127	0.0
1034	23355	4156.0
1035	25180	0.0
1036	24110	15201.7924383
1037	3677	39944.7405071
1038	25116	0.0
1039	21697	0.0
1040	17560	0.0
1041	12689	0.0
1042	12337	0.0
1043	22826	5736.60352266
1044	12419	2077.5
1045	3507	2077.5
1046	19877	24917.0
1047	11626	0.0
1048	4575	47510.2895448
1049	18250	0.0
1050	23465	0.0
1051	598	0.0
1052	12758	2077.5
1053	25582	24914.0
1054	8045	62707.133045
1055	15829	4685.45474176
1056	17979	7381.84290272
1057	17235	4156.0
1058	4650	4755.19003623
1059	6806	0.0
1060	10600	12464.0
1061	13493	0.0
1062	23394	4161.5
1063	16333	0.0
1064	12287	0.0
1065	23477	0.0
1066	5225	37359.0
1067	9312	2077.5
1068	2490	4117.29297117
1069	3193	8121.66573231
1070	5134	81.1344849752
1071	3372	968.548536067
1072	23452	16603.713968
1073	23628	0.0
1074	2404	4647.56766405
1075	22421	479.645985733
1076	9283	28348.9423567
1077	12639	0.0
1078	25916	37169.431644
1079	3849	8311.0
1080	888	0.0
1081	1520	0.0
1082	13385	0.0
1083	4017	0.0
1084	7888	0.0
1085	593	20886.0894194
1086	12627	15183.828499
1087	21777	0.0
1088	22108	1.5
1089	10597	16175.0895619
1090	17149	45644.0
1091	23901	0.0
1092	1498	0.0
1093	3033	0.0
1094	9893	0.0
1095	20526	4156.0
1096	884	0.0
1097	24699	18937.9192835
1098	3164	1524.97693076
1099	20892	16615.0
1100	3136	4156.0
1101	11108	0.0
1102	1149	35217.5170415
1103	16234	0.0
1104	18373	8310.0
1105	10251	220.021328783
1106	23786	0.0
1107	21450	8311.0
1108	25534	0.0
1109	2287	51096.2400742
1110	15905	0.0
1111	25486	6622.98030258
1112	17797	0.0
1113	1488	227174.084844
1114	13498	0.0
1115	16261	0.0
1116	25086	11.0
1117	19445	0.0
1118	16281	0.0
1119	24728	0.0
1120	2762	0.0
1121	22378	0.0
1122	2350	0.0
1123	25405	0.0
1124	25698	57357.4435352
1125	4819	4156.0
1126	22203	12464.0
1127	21658	0.0
1128	1669	0.0
1129	12703	1.0
1130	3988	0.0
1131	8200	0.0
1132	12302	0.0
1133	11964	29620.5864199
1134	16694	8913.54112288
1135	18340	0.0
1136	6963	22670.339453
1137	16696	0.0
1138	12187	46390.3241117
1139	25225	18195.1877739
1140	11785	136584.118055
1141	20595	89808.7261173
1142	3845	0.0
1143	18453	21773.4089289
1144	1914	0.0
1145	12070	28933.8017452
1146	1599	0.0
1147	11052	38953.7826501
1148	26168	0.0
1149	12654	23446.5319257
1150	15667	0.0
1151	245	0.0
1152	16976	21826.2473097
1153	10871	37102.1827713
1154	2556	119395.797716
1155	15235	31271.8410276
1156	1350	0.0
1157	5993	54691.8569032
1158	5246	4614.94652228
1159	8742	893.270951417
1160	80	0.0
1161	12101	57438.9351195
1162	20613	33936.4156957
1163	11746	18354.7264139
1164	676	134926.174902
1165	20850	35440.3609828
1166	1787	8310.0
1167	13056	50241.9475456
1168	18875	15561.282244
1169	20806	0.0
1170	5444	0.0
1171	15258	159.754750984
1172	2072	67589.7359894
1173	7071	0.0
1174	15951	8310.0
1175	10039	16599.8906569
1176	19457	0.0
1177	14165	15874.5792517
1178	24731	0.0
1179	3999	0.0
1180	2340	0.0
1181	2443	17112.5258831
1182	8116	97442.9648495
1183	16906	9408.8557871
1184	14430	44952.5664341
1185	21708	0.0
1186	17724	6.0
1187	25957	18.0
1188	22771	0.0
1189	10406	9014.66089011
1190	19723	4789.02178317
1191	15388	0.0
1192	15387	0.0
1193	16674	25306.1659632
1194	3955	0.0
1195	10532	13998.7807371
1196	23470	2166.58619234
1197	4468	0.0
1198	18783	0.0
1199	25378	59452.0155342
1200	6390	0.0
1201	11522	1.0
1202	12235	10383.5
1203	22129	0.0
1204	11495	385.520797893
1205	17950	0.0
1206	9634	0.5
1207	25321	0.0
1208	8530	4.0
1209	21144	0.0
1210	26170	1768.9486648
1211	9485	0.0
1212	6154	49518.8691011
1213	15608	8589.17697037
1214	18540	95279.3257667
1215	14149	24.0
1216	11616	0.0
1217	7725	6235.12348869
1218	9306	43336.436231
1219	13501	0.0
1220	3096	29821.3072393
1221	7450	0.0
1222	13955	17544.6382158
1223	18286	9977.20143642
1224	23967	152895.005184
1225	5361	0.0
1226	4896	55585.7479043
1227	13292	0.0
1228	8876	4157.75
1229	10990	0.0
1230	22190	0.0
1231	4128	0.0
1232	20511	147750.835663
1233	20100	61605.2914746
1234	11279	0.0
1235	17750	5.0
1236	15600	0.0
1237	7307	178646.059791
1238	11047	8311.0
1239	14606	0.0
1240	25850	0.0
1241	2047	0.0
1242	3632	0.0
1243	6575	30995.325287
1244	15383	0.0
1245	24385	4842.91696894
1246	18894	16561.2718216
1247	5862	8970.2421416
1248	17113	45493.3649692
1249	19642	0.0
1250	22188	23.3054727136
1251	22811	0.0
1252	13190	91691.2014139
1253	14007	2840.0689527
1254	5542	0.0
1255	11861	50908.6094045
1256	17396	0.0
1257	22245	0.0
1258	20432	12462.5
1259	9649	269.830313049
1260	17626	59890.3656735
1261	4633	0.0
1262	18415	26.0
1263	482	48817.952843
1264	26194	0.0
1265	7625	6102.24936261
1266	1386	5016.25263728
1267	2720	4156.0
1268	7246	0.0
1269	17240	0.0
1270	22523	11772.3432258
1271	24002	0.0
1272	4102	3118.61589051
1273	10376	577.791714079
1274	5606	0.0
1275	9207	275.855421996
1276	20344	0.0
1277	19204	12927.6376488
1278	23204	19610.8407958
1279	21017	0.0
1280	5601	4156.0
1281	8710	0.0
1282	2591	16697.830045
1283	5083	0.0
1284	8711	0.0
1285	5084	0.0
1286	9265	0.0
1287	11372	39934.5260332
1288	11379	5414.95409906
1289	21860	14751.6732896
1290	4180	24662.6161554
1291	15959	34199.9412069
1292	21707	0.0
1293	2316	4156.0
1294	11939	9648.62397462
1295	350	0.0
1296	951	0.0
1297	25676	0.0
1298	15365	4156.0
1299	3034	0.0
1300	19686	0.0
1301	10895	24871.4521949
1302	20086	4156.0
1303	18037	0.0
1304	925	0.0
1305	8615	0.0
