	node	centrality
113	113	7933.00627531
114	114	2745.30542824
115	115	3459.37367263
116	116	6024.74609516
117	117	7039.339439
118	118	5659.18282644
119	119	7720.02712629
120	120	10306.9020005
121	121	5165.77338512
122	122	10869.7235668
123	123	6454.15515396
124	124	6771.32558039
125	125	5580.21015625
126	126	3458.13207073
127	127	11095.4170506
128	128	8059.91982004
129	129	10006.1168709
130	130	5884.67362594
131	131	7358.06910459
132	132	9491.1570404
133	133	5518.28319723
134	134	5398.14582913
135	135	2715.26238182
136	136	3473.20361531
137	137	12106.119925
138	138	4616.30017691
139	139	3988.2518745
140	140	6496.21643742
141	141	7336.17744622
142	142	7962.54410333
143	143	4279.39718805
144	144	11736.7093359
145	145	10468.309517
146	146	2819.26508587
147	147	7779.69101773
148	148	8352.64572685
149	149	3989.63341729
150	150	6446.40700707
151	151	5554.65521743
152	152	9616.65076197
153	153	6134.17366844
154	154	5254.55930176
155	155	8080.30787607
156	156	6282.9760711
157	157	6475.11624779
158	158	5093.76004943
159	159	5239.63237518
160	160	6358.85118126
161	161	11505.793807
162	162	4641.96773154
163	163	5049.52657268
164	164	6341.50990401
165	165	12291.2418732
166	166	5015.41340461
167	167	3520.15464509
168	168	3568.32898402
169	169	3569.83239077
170	170	7266.87234941
171	171	7669.6127287
172	172	6849.22431052
173	173	11293.6896432
174	174	4988.37121606
175	175	4676.98453331
176	176	6081.19684426
177	177	4985.60332253
178	178	5482.86412502
179	179	5803.57398794
180	180	6234.89514396
181	181	5758.87127939
182	182	8357.10423861
183	183	7789.24302459
184	184	6874.84380744
185	185	4779.93354801
186	186	9416.4337096
187	187	5165.95964841
188	188	4766.31119054
189	189	6065.94703078
190	190	6433.62179958
191	191	6682.13143215
192	192	9284.54138579
193	193	5943.40590888
194	194	9811.36843373
195	195	12174.4084471
196	196	4288.2981602
197	197	5632.37553059
198	198	7297.06425916
199	199	6942.26833229
200	200	5549.87273236
201	201	4293.45497268
202	202	3007.65403673
203	203	7742.20979132
204	204	4121.81566814
205	205	3631.03541798
206	206	5040.37082172
207	207	11139.9550095
208	208	2743.42132636
209	209	8300.8491102
210	210	5121.20926868
211	211	5091.34766572
212	212	8491.81449299
213	213	6824.64374137
214	214	6077.07746093
215	215	5467.74185614
216	216	5098.37161225
217	217	5074.98381081
218	218	9667.17298043
219	219	5668.758038
220	220	7449.01264297
221	221	1827.01679492
222	222	7397.50034804
223	223	3995.51003427
224	224	6636.43862585
225	225	7505.49378865
226	226	5887.87166639
227	227	4238.75501904
228	228	3173.50417192
229	229	5782.03705626
230	230	4924.7338799
231	231	8792.78995483
232	232	4727.4826626
233	233	5070.31223553
234	234	11818.689824
235	235	8448.2483829
236	236	6482.21726257
237	237	8990.74508141
238	238	6976.69673201
239	239	2312.21932569
240	240	6893.47188437
241	241	8400.9747455
242	242	3439.66292294
243	243	7821.26015297
244	244	6691.34473485
245	245	4702.58678739
246	246	10655.3051079
247	247	4636.33591836
248	248	4054.80975743
249	249	5054.03023968
250	250	1955.40269411
251	251	5580.98794831
252	252	7781.5095072
253	253	6315.71952497
254	254	8860.36432456
255	255	5500.13743729
256	256	8002.07552273
257	257	5709.93032243
258	258	7621.17686025
259	259	7353.14583397
260	260	7149.67963126
261	261	7740.30119556
262	262	4176.27724133
263	263	5432.73330378
264	264	4675.95509008
265	265	7822.96109794
266	266	6578.73731196
267	267	8112.71688062
268	268	3998.55839406
269	269	7228.73376027
270	270	7069.83560581
271	271	8496.91962736
272	272	7178.20132201
273	273	4603.21367875
274	274	8021.02929196
275	275	6610.64387708
276	276	4571.95008235
277	277	6774.88505062
278	278	4521.87389277
279	279	6978.13133994
280	280	7947.29391265
281	281	5295.22467964
282	282	4016.94725701
283	283	5942.38057015
284	284	8010.01520864
285	285	7081.3910908
286	286	9884.91777049
287	287	8732.3040546
288	288	15356.5685166
289	289	6107.43681576
290	290	6922.39100339
291	291	10423.195458
292	292	2724.10316228
293	293	4547.71896675
294	294	7232.3384242
295	295	6762.8522144
296	296	9037.08281159
297	297	9575.02978795
298	298	6886.8193673
299	299	2938.17240544
300	300	8574.12417558
301	301	6836.83105448
302	302	5874.1046309
303	303	6654.78026318
304	304	6764.06505333
305	305	8020.0922828
306	306	6167.19399504
307	307	9552.95909677
308	308	5047.33456717
309	309	11291.6539182
310	310	5704.67206421
311	311	8782.3538184
312	312	2265.11536286
313	313	11737.6698775
314	314	3867.49072142
315	315	7414.32088526
316	316	4799.97734607
317	317	3613.00783719
318	318	6963.33606824
319	319	9521.62998223
320	320	3524.95767027
321	321	8328.3247663
322	322	10068.9681085
323	323	6303.05977987
324	324	6795.70642221
325	325	6797.4658223
326	326	7023.22568079
327	327	8414.90322998
328	328	6780.75963329
329	329	9170.47257668
330	330	12180.2860833
331	331	4265.73897042
332	332	4749.40036099
333	333	3168.89416286
334	334	10919.6981518
335	335	5615.46488696
336	336	11004.064484
337	337	7978.73657618
338	338	6098.89135454
339	339	8088.53032484
340	340	7758.32369592
341	341	9447.50581141
342	342	5773.79668797
343	343	3002.25729964
344	344	4726.95656043
345	345	6470.39111284
346	346	3995.35239369
347	347	7808.29564079
348	348	3115.0859089
349	349	5047.90344152
350	350	7282.67007447
351	351	9637.19869794
352	352	6232.55555719
353	353	7906.86136974
354	354	9628.84348739
355	355	5155.30115306
356	356	8328.1417659
357	357	9359.30814327
358	358	3637.5417358
359	359	5856.71104045
360	360	8224.82396789
361	361	10521.3832591
362	362	3143.00654978
363	363	7080.11550862
364	364	4490.93564271
365	365	6673.52510224
366	366	8188.70296802
367	367	7752.2840548
368	368	5945.67776289
369	369	5017.61915789
370	370	5838.5313867
371	371	6113.63853467
372	372	9515.59543226
373	373	5395.26044651
374	374	5098.77313695
375	375	3623.26095152
376	376	8472.30604497
377	377	5671.56532707
378	378	5966.89427128
379	379	8206.71846258
380	380	6085.7723293
381	381	5418.65581326
382	382	7462.13658585
383	383	6831.17793564
384	384	8460.13792331
385	385	6288.59015789
386	386	6873.5341404
387	387	11183.6247955
388	388	4631.1567522
389	389	2974.55144035
390	390	7691.02300024
391	391	5646.90989829
392	392	7596.25930367
393	393	4986.83201663
394	394	9542.42312437
395	395	5524.07791776
396	396	6367.40819438
397	397	9303.68846098
398	398	5612.05961009
399	399	5834.54560443
400	400	8702.937848
401	401	9360.97194603
402	402	2297.29767707
403	403	7354.41172172
404	404	8741.0476489
405	405	6044.64319712
406	406	7728.39808504
407	407	4157.58220746
408	408	9794.87589286
409	409	5512.68842121
410	410	5163.57548168
411	411	8470.09445246
412	412	4659.11590319
413	413	7117.70121444
414	414	6434.41196679
415	415	6632.24741937
416	416	8515.85127334
417	417	10795.659974
418	418	5842.56801098
419	419	4410.07498369
420	420	2915.59087689
421	421	9274.76044957
422	422	4031.97923976
423	423	6455.89830009
424	424	7275.7922731
425	425	9920.27026245
426	426	9851.29737173
427	427	13229.7298476
428	428	6638.53373991
429	429	3884.679926
430	430	9378.01515226
431	431	8635.0235394
432	432	7005.1185568
433	433	10294.1683474
434	434	4302.55293644
435	435	8394.34881822
436	436	5415.28213274
437	437	4914.68625074
438	438	6477.86059448
439	439	11710.553194
440	440	7954.20784169
441	441	5074.80586038
442	442	5154.36930062
443	443	6314.45072632
444	444	8407.57621715
445	445	8790.47215902
446	446	6944.57627398
447	447	12441.31808
448	448	4667.65363036
449	449	10021.8657636
450	450	5515.68685502
451	451	10579.1290782
452	452	5905.08348866
453	453	5763.43596487
454	454	10272.0471025
455	455	5787.99624283
456	456	2584.61501381
457	457	7120.99076903
458	458	4450.19085036
459	459	7756.08066839
460	460	2223.72625116
461	461	5677.48293837
462	462	7290.81053883
463	463	12586.4148493
464	464	2614.44918919
465	465	4840.7526068
466	466	7771.29329157
467	467	12673.4088998
468	468	10064.2118556
469	469	5561.19212984
470	470	10232.470377
471	471	7420.05930381
472	472	8809.84730735
473	473	5055.19041394
474	474	6258.5780441
475	475	4585.97556283
476	476	5784.58767358
477	477	5518.0491497
478	478	2361.13946631
479	479	3134.67981719
480	480	7345.76049629
481	481	8066.69859913
482	482	9806.0209457
483	483	7360.85566062
484	484	4268.01252631
485	485	8118.66291886
486	486	4583.15278672
487	487	6048.88768314
488	488	10489.1020144
489	489	6372.90897994
490	490	4631.4040108
491	491	3203.73956313
492	492	3632.45422505
493	493	4303.58574613
494	494	5206.35105326
495	495	9507.47267284
496	496	4567.64943654
497	497	10635.4568953
498	498	6576.75934106
499	499	7053.84280721
500	500	7887.70331681
501	501	7432.11213216
502	502	4714.54695903
503	503	11021.8461125
504	504	8259.19550837
505	505	3891.29817546
506	506	6165.48790225
507	507	7951.03135754
508	508	11126.2088913
509	509	14472.7749608
510	510	7522.46183824
511	511	4313.94577456
512	512	7129.73596328
513	513	1821.19868835
514	514	5911.89851203
515	515	7087.50050828
516	516	7136.57989273
517	517	3760.18119664
518	518	5230.03818266
519	519	6757.20759235
520	520	5658.35721204
521	521	9184.83761879
522	522	5833.2624704
523	523	6838.98040616
524	524	4175.46140313
525	525	5089.43671997
526	526	4285.68676789
527	527	5965.21301826
528	528	9190.24007649
529	529	5336.61132304
530	530	3136.28794043
531	531	4387.24037448
532	532	11230.9724066
533	533	7803.77244564
534	534	8747.08762894
535	535	3485.31478829
536	536	8866.24677997
537	537	8397.73419632
538	538	2817.71060054
539	539	5915.176545
540	540	6295.83508453
541	541	8522.51102622
542	542	3217.3759588
543	543	8078.13994785
544	544	6801.78501873
545	545	7205.23489324
546	546	4545.56840357
547	547	6104.87124304
548	548	9121.20673403
549	549	2939.53359021
550	550	2989.92837839
551	551	6850.44082665
552	552	10606.219546
553	553	6600.23161349
554	554	6333.65680421
555	555	6846.25949291
556	556	4638.16365241
557	557	9278.52331182
558	558	4673.09987719
559	559	4804.9453817
560	560	6840.182716
561	561	4314.5050337
562	562	3940.64621079
563	563	3526.76313875
564	564	3350.55358487
565	565	10332.416482
566	566	5469.32842622
567	567	4220.367652
568	568	8109.99310394
569	569	1850.31092932
570	570	8835.43782301
571	571	5720.64821609
572	572	8830.79171474
573	573	5008.08440015
574	574	10024.2962362
575	575	7893.33421195
576	576	6232.84323491
577	577	5785.1123856
578	578	11011.2867238
579	579	7227.39299877
580	580	5951.27771176
581	581	8354.6427588
582	582	6333.03200184
583	583	7070.87523677
584	584	6413.80366924
585	585	3737.50637093
586	586	2856.27746089
587	587	8715.3904223
588	588	5158.93589958
589	589	3472.679741
590	590	4978.41901943
591	591	6460.56533302
592	592	5830.23456869
593	593	8228.1110136
594	594	3955.22832862
595	595	4255.69952358
596	596	9668.37872962
597	597	4048.01502376
598	598	9419.92514135
599	599	3761.34154054
600	600	6520.86451737
601	601	2308.95985378
602	602	4333.94367403
603	603	3566.72719732
604	604	7475.28265754
605	605	6469.80352715
606	606	4395.22547648
607	607	5412.61485722
608	608	8247.1855311
609	609	7789.76173311
610	610	8280.93646608
611	611	4594.85918588
612	612	8323.00738267
613	613	10295.5774712
614	614	4707.50037715
615	615	6085.80740436
616	616	5940.44993642
617	617	6478.0685042
618	618	3085.34508546
619	619	7614.34313311
620	620	6415.67169856
621	621	10010.4321277
622	622	8768.93005886
623	623	6483.24829651
624	624	4060.39659254
625	625	5970.7848483
626	626	4425.44637371
627	627	7951.09278717
628	628	10312.9679777
629	629	5905.28729728
630	630	5215.34769787
631	631	4837.72224274
632	632	3808.40685139
633	633	11345.9502418
634	634	2535.81771631
635	635	4051.32779819
636	636	6857.79398445
637	637	5798.20013711
638	638	7314.91632146
639	639	14543.55464
640	640	9556.83908637
641	641	4353.37138805
642	642	5703.6871349
643	643	6711.90141557
644	644	6863.43269564
645	645	8284.04991513
646	646	6827.05124243
647	647	7342.26394342
648	648	6266.07729901
649	649	2861.3121523
650	650	3709.55682544
651	651	6290.08675512
652	652	5862.96420949
653	653	5564.39119538
654	654	3516.51429183
655	655	9299.56113966
656	656	4462.69059032
657	657	6372.63409652
658	658	3313.05058014
659	659	5350.83330174
660	660	8858.59723133
661	661	4276.17189023
662	662	10486.17508
663	663	6720.78935631
664	664	5331.87602796
665	665	5254.59842894
666	666	3960.71214435
667	667	6753.10227375
668	668	4497.75665862
669	669	9415.88499977
670	670	7248.81873661
671	671	5416.00833086
672	672	9903.86696863
673	673	4558.42156976
674	674	5984.23550111
675	675	5377.61870426
676	676	11196.6411168
677	677	10388.4225943
678	678	6276.4431353
679	679	7756.92436927
680	680	3988.08552335
681	681	7493.87723123
682	682	4672.84816535
683	683	7939.20757088
684	684	7672.18717428
685	685	6603.01129688
686	686	6440.57257477
687	687	7815.06584607
688	688	6206.84687404
689	689	10063.141091
690	690	2623.21495198
691	691	4194.14879976
692	692	4596.34157032
693	693	7797.23800563
694	694	7842.31470356
695	695	5564.44097384
696	696	9927.21195077
697	697	6483.69263999
698	698	5766.15276675
699	699	10584.5472526
700	700	4280.19814423
701	701	2206.25112807
702	702	4688.56848889
703	703	5121.30581584
704	704	6644.34157464
705	705	6392.96545657
706	706	10161.7082273
707	707	7037.98390253
708	708	9102.42537725
709	709	10144.9322477
710	710	8623.68470924
711	711	10195.4490912
712	712	3866.20331574
713	713	8453.94631413
714	714	8903.45250113
715	715	6088.55648795
716	716	4022.99843918
717	717	7506.02532062
718	718	8113.69179177
719	719	3861.46232064
720	720	11575.0973912
721	721	6894.58788091
722	722	5966.33359195
723	723	6711.51487159
724	724	8134.5675461
725	725	8838.98168454
726	726	6904.44247272
727	727	5937.71891614
728	728	10171.9567969
729	729	7289.03940641
730	730	9163.10127342
731	731	4672.53845366
732	732	9647.71505345
733	733	7641.11592968
734	734	9867.20148953
735	735	8775.92509212
736	736	6804.04301856
737	737	8922.08314319
738	738	4192.582156
739	739	6785.68717204
740	740	4816.88406841
741	741	9852.52066924
742	742	4430.5064987
743	743	7231.92497662
744	744	4049.16944506
745	745	6167.62879591
746	746	6179.49442667
747	747	7335.39429738
748	748	5088.20450929
749	749	15193.8823941
750	750	8868.51849778
751	751	4200.75206709
752	752	7852.46417998
753	753	5191.70848742
754	754	6777.97486118
755	755	5549.88132903
756	756	6110.0443403
757	757	3289.98676119
758	758	8794.63382931
759	759	3874.22258192
760	760	6281.04861418
761	761	11173.5331252
762	762	3786.14061806
763	763	7265.91149836
764	764	9727.60554697
765	765	5187.76091655
766	766	8989.53180949
767	767	10571.7173813
768	768	3611.92512538
769	769	6584.22985173
770	770	10465.2698222
771	771	3254.09068472
772	772	5108.08183381
773	773	7189.30881148
774	774	6997.13943727
775	775	6942.25514894
776	776	3133.52513098
777	777	5938.35929638
778	778	7281.01712916
779	779	5047.10174323
780	780	8648.01088121
781	781	7860.36529205
782	782	6330.66866793
783	783	6368.73136831
784	784	4222.1360582
785	785	6411.28650238
786	786	4623.11436273
787	787	12430.0904755
788	788	6728.16879502
789	789	6520.39706947
790	790	5191.02758085
791	791	6419.83511742
792	792	6377.69585818
793	793	3772.03337812
794	794	10562.6558893
795	795	5903.90061811
796	796	8829.08639879
797	797	5895.66443093
798	798	4808.05958651
799	799	5739.57703828
800	800	7777.84602605
801	801	8442.33805791
802	802	6627.64079
803	803	6966.99243846
804	804	10121.8188174
805	805	7147.15532946
806	806	4108.83357155
807	807	12393.7909286
808	808	2503.33022895
809	809	9155.84288089
810	810	4728.51789326
811	811	6263.07827178
812	812	8213.86803811
813	813	10361.3907151
814	814	5141.01689198
815	815	6016.50286437
816	816	11175.2785528
817	817	4516.70975126
818	818	3866.24364969
819	819	6880.11438653
820	820	9473.73977923
821	821	7207.56349833
822	822	7422.65441198
823	823	1984.84783185
824	824	5160.71298148
825	825	3208.90330851
826	826	4965.94314141
827	827	5553.74376035
828	828	9658.53888822
829	829	6020.85372685
830	830	5573.09095397
831	831	1157.99038247
832	832	4538.0790694
833	833	5544.12080922
834	834	4235.90397442
835	835	7776.49116015
836	836	6931.32133983
837	837	7418.44415003
838	838	5957.23598641
839	839	8083.55201554
840	840	5089.22139261
841	841	6008.82871215
842	842	8465.45212668
843	843	8806.05734238
844	844	6978.96571484
845	845	6442.01407468
846	846	2349.11183618
847	847	6398.85976497
848	848	7670.59823044
849	849	11500.1923657
850	850	5216.55891883
851	851	9958.279342
852	852	10939.1868684
853	853	13002.9767675
854	854	5077.04612456
855	855	7922.48090964
856	856	6158.97996969
857	857	9085.43479643
858	858	4636.98108985
859	859	7397.78624036
860	860	6876.52766892
861	861	7647.40361592
862	862	5979.57216709
863	863	7714.66016789
864	864	5504.19207409
865	865	8824.32048428
866	866	4280.61067717
867	867	8542.59497212
868	868	13102.523738
869	869	5741.29957357
870	870	9464.21821202
871	871	3258.15452442
872	872	4007.10624788
873	873	9657.37300475
874	874	7304.33428401
875	875	9675.79422094
876	876	7211.96206878
877	877	8806.13374396
878	878	6984.03202695
879	879	10293.3860315
880	880	5294.27475347
881	881	10503.6860376
882	882	7531.00570847
883	883	4791.23825931
884	884	9689.95001324
885	885	6347.92009621
886	886	6357.59515996
887	887	8140.97309686
888	888	5008.80135756
889	889	11119.3171098
890	890	4312.19125337
891	891	11839.0816496
892	892	7723.76722585
893	893	5571.12233849
894	894	10088.0728909
895	895	5452.94191357
896	896	11267.9025943
897	897	4025.23234184
898	898	4549.29858697
899	899	6707.09552903
900	900	10021.1740856
901	901	5479.70835325
902	902	6611.8796186
903	903	4415.86687332
904	904	8330.15133893
905	905	8148.31465736
906	906	4584.61365263
907	907	9243.11887917
908	908	6767.67361932
909	909	3969.0039476
910	910	7221.65211164
911	911	7716.65743103
912	912	2218.51892335
913	913	7998.48058245
914	914	3124.9833507
915	915	8322.60171707
916	916	4796.74059752
917	917	8754.11219478
918	918	14119.1416148
919	919	4821.45905881
920	920	7473.56732493
921	921	7466.16942262
922	922	11310.2419581
923	923	6739.61548275
924	924	7779.95501707
925	925	7306.3829472
926	926	4223.84065768
927	927	12026.0854883
928	928	10392.3349243
929	929	6771.91862154
930	930	7641.92874601
931	931	9990.53474568
932	932	6670.39970124
933	933	9572.81550311
934	934	3621.8022594
935	935	7860.10478112
936	936	8784.18349585
937	937	4975.14914022
938	938	8883.26715369
939	939	5613.787397
940	940	9706.70997219
941	941	11789.1250151
942	942	6369.48396838
943	943	7181.53472121
944	944	7166.79073077
945	945	5513.31027953
946	946	2906.39968432
947	947	7290.2469027
948	948	5101.80268723
949	949	3643.32206109
950	950	11434.8381009
951	951	9941.94264976
952	952	6430.64051302
953	953	5672.6502791
954	954	15340.8620641
955	955	4181.67118788
956	956	3391.53486309
957	957	4717.36445403
958	958	3220.14518281
959	959	5167.08524899
960	960	6836.60091968
961	961	10382.6235138
962	962	9374.82764874
963	963	6351.18268566
964	964	7485.43537374
965	965	7362.98658094
966	966	5743.11359857
967	967	6411.10732541
968	968	4480.52964187
969	969	14694.8317829
970	970	10521.7757668
971	971	3552.27192412
972	972	5936.54543427
973	973	2640.88938855
974	974	6231.16329574
975	975	5031.28976261
976	976	12018.3467462
977	977	9549.60122096
978	978	4219.65045925
979	979	5816.64628105
980	980	9037.78154525
981	981	6064.04636548
982	982	10808.2285697
983	983	10676.4459155
984	984	5360.0886524
985	985	7898.89426715
986	986	4592.00460826
987	987	6290.47213495
988	988	8192.33990099
989	989	5641.12460508
990	990	11035.4899929
991	991	10137.2972096
992	992	8149.69036097
993	993	9927.28321501
994	994	4990.44764647
995	995	3913.80171951
996	996	8634.17045061
997	997	9064.95666812
998	998	7916.99199751
999	999	8268.64782453
1000	1000	5389.80759327
1001	1001	13318.4337404
1002	1002	7282.13306269
1003	1003	3278.14939768
1004	1004	3288.24292354
1005	1005	8104.40831077
1006	1006	4320.0274876
1007	1007	6252.98241138
1008	1008	8190.03447568
1009	1009	7644.70012472
1010	1010	7942.09551676
1011	1011	7270.45598355
1012	1012	6263.44990739
1013	1013	9510.68241028
1014	1014	8701.42744219
1015	1015	6203.01731366
1016	1016	7854.40405372
1017	1017	6548.89260957
1018	1018	3253.68542596
1019	1019	8266.84033081
1020	1020	4620.62318706
1021	1021	6228.01689572
1022	1022	4401.61750888
1023	1023	7740.39558126
1024	1024	4313.47859721
1025	1025	6365.17527303
1026	1026	2329.77097559
1027	1027	5069.9093237
1028	1028	6668.83179327
1029	1029	7282.26571752
1030	1030	5842.22020133
1031	1031	7616.13363379
1032	1032	12562.8705661
1033	1033	8310.37989169
1034	1034	6458.70157922
1035	1035	6331.33353171
1036	1036	7680.99958555
1037	1037	6445.38342608
1038	1038	6335.20807702
1039	1039	6441.56265933
1040	1040	2974.10378392
1041	1041	5382.1012306
1042	1042	5400.18801498
1043	1043	9684.47539585
1044	1044	1548.8584022
1045	1045	4738.07152749
1046	1046	2894.78709305
1047	1047	6939.29797541
1048	1048	12240.906974
1049	1049	5424.91367182
1050	1050	9136.20290897
1051	1051	11481.607857
1052	1052	6050.9844712
1053	1053	9472.62928285
1054	1054	3665.39070498
1055	1055	4047.74092692
1056	1056	11001.3509583
1057	1057	5092.87082402
1058	1058	7599.11603634
1059	1059	7195.72207555
1060	1060	8605.64997734
1061	1061	3998.40937659
1062	1062	3998.56122424
1063	1063	8573.06099956
1064	1064	5223.76296015
1065	1065	6277.95316305
1066	1066	9602.99051212
1067	1067	13619.6885922
1068	1068	9328.88454697
1069	1069	7891.4928714
1070	1070	8023.31507607
1071	1071	6428.4120845
1072	1072	5423.18581039
1073	1073	1708.03796651
1074	1074	12378.8960564
1075	1075	8822.67275362
1076	1076	8659.58110544
1077	1077	5267.311783
1078	1078	7934.23846391
1079	1079	6150.03203553
1080	1080	8246.92877488
1081	1081	4290.41079734
1082	1082	6433.35845814
1083	1083	5978.34390829
1084	1084	5166.77370046
1085	1085	5385.59607302
1086	1086	8043.17116924
1087	1087	4326.7153191
1088	1088	4182.9422515
1089	1089	3293.12196198
1090	1090	7279.16042063
1091	1091	4626.33871326
1092	1092	9959.3413255
1093	1093	11627.0749852
1094	1094	4249.69613247
1095	1095	5668.02311458
1096	1096	6131.67033519
1097	1097	6922.2903476
1098	1098	6760.37539296
1099	1099	3163.99189375
1100	1100	5555.51862129
1101	1101	7156.09321743
1102	1102	3920.69744804
1103	1103	5313.58683684
1104	1104	7716.16684388
1105	1105	7963.84169125
1106	1106	7410.83148189
1107	1107	5409.15657711
1108	1108	5289.7211395
1109	1109	10234.8342025
1110	1110	4304.93942084
1111	1111	5352.67576893
1112	1112	4265.26954651
1113	1113	7898.15223851
1114	1114	12030.5168893
1115	1115	11764.1266026
1116	1116	2314.12483073
1117	1117	9594.31989308
1118	1118	4423.49860458
1119	1119	5135.05711808
1120	1120	9077.30608639
1121	1121	5401.91677687
1122	1122	5901.81949934
1123	1123	11170.5843996
1124	1124	5107.32303453
1125	1125	9491.21155329
1126	1126	7044.48922462
1127	1127	10299.3057273
1128	1128	11084.0035042
1129	1129	2043.82666013
1130	1130	1124.24506846
1131	1131	5891.09795637
1132	1132	3746.43294253
1133	1133	9134.66019163
1134	1134	6294.55821161
1135	1135	6774.21270749
1136	1136	3914.35180962
1137	1137	4013.5198352
1138	1138	5447.98237086
1139	1139	11328.4011095
1140	1140	6740.43877824
1141	1141	3785.74349262
1142	1142	15575.6310052
1143	1143	5784.16492007
1144	1144	6207.23864247
1145	1145	6251.14144529
1146	1146	4197.27667221
1147	1147	9510.08537389
1148	1148	4508.48471819
1149	1149	10734.6700044
1150	1150	6475.64120181
1151	1151	4755.21521427
1152	1152	7229.66388233
1153	1153	8702.10512816
1154	1154	6883.97638577
1155	1155	2910.96007496
1156	1156	5912.15308818
1157	1157	6701.47639279
1158	1158	4186.64359947
1159	1159	10430.7852916
1160	1160	4003.22982315
1161	1161	971.262309034
1162	1162	4249.76567166
1163	1163	4963.98324338
1164	1164	10081.9886179
1165	1165	7547.33395752
1166	1166	4409.21622144
1167	1167	6318.58844473
1168	1168	11838.0046566
1169	1169	7081.63252125
1170	1170	8240.21937542
1171	1171	6917.28999847
1172	1172	3937.86517277
1173	1173	6436.39604888
1174	1174	4328.34117993
1175	1175	4423.20611303
1176	1176	5257.46249863
1177	1177	2560.82679735
1178	1178	8994.43028033
1179	1179	6228.88305
1180	1180	5913.00018897
1181	1181	6557.50532115
1182	1182	6762.44060667
1183	1183	7536.33142868
1184	1184	9648.93659997
1185	1185	6853.06533095
1186	1186	6910.2829488
1187	1187	5901.33319645
1188	1188	4083.62680351
1189	1189	5027.17508632
1190	1190	3476.76891533
1191	1191	2993.12407188
1192	1192	13128.5833569
1193	1193	4856.95738598
1194	1194	9241.32245602
1195	1195	5546.31285806
1196	1196	5553.57033803
1197	1197	12231.8593297
1198	1198	5315.48563741
1199	1199	4907.8351848
1200	1200	7754.41920258
1201	1201	6877.14689026
1202	1202	4986.74502239
1203	1203	7184.10687784
1204	1204	3477.65025723
1205	1205	7233.6754001
1206	1206	7775.98294908
1207	1207	3297.3766732
1208	1208	7087.31431805
1209	1209	9042.03688233
1210	1210	5031.41881693
1211	1211	5158.81219427
1212	1212	7278.12010525
1213	1213	9101.39035324
1214	1214	7148.47641991
1215	1215	7866.69625023
1216	1216	5634.64004727
1217	1217	4251.03485071
1218	1218	10418.8817567
1219	1219	3957.23322623
1220	1220	9028.1630841
1221	1221	4199.40974182
1222	1222	5795.33701343
1223	1223	3077.94403228
1224	1224	7522.42591725
1225	1225	8606.10110605
1226	1226	3316.88216206
1227	1227	8740.80304744
1228	1228	7333.08595909
1229	1229	2595.53234178
1230	1230	6751.48000549
1231	1231	6096.80715959
