292,229
292,17
292,40
293,3
293,138
293,25
294,4
294,104
294,154
295,197
295,260
295,18
296,19
296,145
296,294
297,96
297,16
297,68
298,258
298,3
298,257
299,126
299,98
299,0
300,56
300,138
300,23
301,93
301,142
301,276
302,72
302,225
302,213
303,35
303,47
303,19
304,117
304,146
304,3
305,25
305,116
305,6
306,190
306,56
306,19
307,252
307,4
307,12
308,150
308,86
308,1
309,157
309,51
309,66
310,23
310,31
310,89
311,5
311,31
311,18
312,5
312,103
312,194
313,34
313,13
313,14
314,271
314,28
314,35
315,6
315,145
315,3
316,243
316,5
316,10
317,49
317,17
317,32
318,20
318,231
318,35
319,84
319,192
319,178
320,196
320,1
320,2
321,161
321,45
321,19
322,174
322,238
322,288
323,65
323,103
323,250
324,0
324,164
324,120
325,40
325,305
325,91
326,156
326,14
326,1
327,5
327,120
327,139
328,187
328,116
328,3
329,45
329,63
329,200
330,34
330,20
330,118
331,2
331,255
331,263
332,15
332,269
332,102
333,279
333,65
333,45
334,190
334,109
334,188
335,0
335,14
335,28
336,154
336,32
336,39
337,86
337,77
337,117
338,6
338,200
338,129
339,6
339,126
339,78
340,6
340,130
340,36
341,54
341,115
341,5
342,27
342,10
342,18
343,12
343,96
343,68
344,341
344,258
344,113
345,18
345,178
345,229
346,176
346,161
346,26
347,37
347,5
347,45
348,115
348,12
348,29
349,184
349,37
349,102
350,327
350,37
350,55
351,50
351,18
351,2
352,0
352,295
352,19
353,65
353,36
353,24
354,309
354,330
354,43
355,160
355,2
355,116
356,75
356,223
356,43
357,55
357,2
357,5
358,92
358,200
358,43
359,33
359,12
359,96
360,4
360,48
360,134
361,152
361,276
361,213
362,136
362,361
362,232
363,341
363,164
363,215
364,330
364,9
364,36
365,10
365,61
365,74
366,157
366,123
366,46
367,259
367,60
367,319
368,64
368,78
368,345
369,34
369,158
369,271
370,1
370,141
370,11
371,138
371,287
371,0
372,5
372,6
372,272
373,37
373,3
373,229
374,49
374,86
374,5
375,203
375,10
375,43
376,141
376,307
376,280
377,371
377,270
377,283
378,313
378,40
378,10
379,8
379,161
379,53
380,6
380,2
380,0
381,276
381,376
381,364
382,31
382,27
382,97
383,309
383,257
383,65
384,334
384,6
384,341
385,101
385,31
385,120
386,213
386,365
386,4
387,171
387,294
387,6
388,123
388,226
388,84
389,365
389,91
389,18
390,186
390,226
390,68
391,29
391,2
391,35
392,386
392,211
392,191
393,100
393,10
393,65
394,65
394,73
394,56
395,78
395,25
395,301
396,243
396,115
396,132
397,96
397,158
397,4
398,31
398,328
398,69
399,351
399,9
399,93
400,0
400,124
400,154
401,305
401,27
401,9
402,73
402,181
402,14
403,145
403,95
403,189
404,2
404,57
404,292
405,209
405,341
405,36
406,19
406,230
406,66
407,51
407,257
407,73
408,228
408,1
408,117
409,3
409,56
409,54
410,2
410,73
410,12
411,69
411,51
411,36
412,133
412,10
412,79
413,357
413,0
413,17
414,88
414,9
414,334
415,31
415,327
415,10
416,20
416,29
416,152
417,364
417,204
417,75
418,329
418,22
418,362
419,57
419,8
419,271
420,54
420,403
420,313
421,250
421,268
421,4
422,158
422,6
422,138
423,29
423,17
423,28
424,108
424,293
424,313
425,299
425,2
425,194
426,89
426,367
426,13
427,402
427,114
427,10
428,12
428,411
428,179
429,18
429,285
429,151
430,146
430,12
430,19
431,26
431,6
431,423
432,1
432,12
432,24
433,219
433,120
433,199
434,156
434,27
434,7
435,134
435,165
435,21
436,332
436,19
436,1
437,417
437,405
437,102
438,252
438,50
438,26
439,31
439,260
439,216
440,14
440,40
440,282
441,112
441,2
441,398
442,94
442,18
442,25
443,4
443,56
443,20
444,353
444,151
444,5
445,358
445,6
445,207
446,4
446,24
446,199
447,48
447,170
447,91
448,13
448,364
448,60
449,13
449,113
449,375
450,7
450,39
450,58
451,352
451,152
451,173
452,75
452,32
452,166
453,4
453,213
453,1
454,117
454,37
454,31
455,40
455,280
455,1
456,46
456,65
456,12
457,243
457,378
457,128
458,287
458,97
458,178
459,16
459,158
459,154
460,233
460,258
460,149
461,264
461,352
461,5
462,14
462,43
462,114
463,437
463,138
463,2
464,457
464,214
464,2
465,272
465,207
465,46
466,229
466,83
466,77
467,403
467,350
467,378
468,141
468,374
468,238
469,211
469,57
469,4
470,244
470,202
470,310
471,124
471,3
471,438
472,13
472,20
472,367
473,352
473,89
473,48
474,6
474,3
474,370
475,24
475,341
475,4
476,140
476,4
476,377
477,413
477,37
477,49
478,126
478,45
478,296
479,344
479,447
479,10
480,399
480,64
480,288
481,456
481,111
481,405
482,332
482,34
482,45
483,141
483,181
483,117
484,2
484,20
484,10
485,31
485,103
485,215
486,451
486,84
486,207
487,14
487,480
487,1
488,191
488,460
488,79
489,442
489,34
489,423
490,89
490,466
490,390
491,359
491,18
491,62
492,28
492,453
492,73
493,180
493,148
493,3
494,214
494,114
494,5
495,255
495,25
495,419
496,84
496,56
496,129
497,321
497,36
497,72
498,156
498,34
498,119
499,56
499,4
499,200
500,488
500,237
500,44
501,103
501,2
501,5
502,250
502,291
502,6
503,2
503,391
503,1
504,35
504,2
504,450
505,446
505,110
505,369
506,403
506,386
506,463
507,128
507,236
507,29
508,47
508,25
508,5
509,107
509,63
509,113
510,259
510,85
510,222
511,43
511,341
511,80
512,59
512,56
512,505
513,493
513,29
513,53
514,6
514,25
514,11
515,428
515,231
515,5
516,92
516,236
516,10
517,141
517,260
517,391
518,80
518,229
518,246
519,124
519,28
519,300
520,20
520,59
520,326
521,76
521,351
521,5
522,437
522,9
522,104
523,60
523,181
523,51
524,18
524,2
524,93
525,68
525,472
525,82
526,139
526,12
526,451
527,225
527,122
527,415
528,9
528,133
528,22
529,44
529,4
529,1
530,426
530,50
530,509
531,394
531,187
531,191
532,36
532,211
532,63
533,193
533,30
533,4
534,479
534,357
534,313
535,279
535,7
535,490
536,120
536,154
536,158
537,391
537,469
537,63
538,190
538,31
538,504
539,10
539,36
539,14
540,82
540,24
540,33
541,66
541,155
541,261
542,114
542,72
542,414
543,20
543,172
543,25
544,507
544,53
544,46
545,287
545,17
545,288
546,507
546,199
546,378
547,136
547,137
547,119
548,294
548,225
548,263
549,278
549,181
549,126
550,29
550,33
550,445
551,445
551,5
551,237
552,347
552,125
552,263
553,2
553,36
553,8
554,319
554,200
554,531
555,284
555,367
555,10
556,34
556,546
556,25
557,218
557,555
557,25
558,33
558,25
558,18
559,103
559,257
559,45
560,264
560,480
560,211
561,455
561,103
561,28
562,214
562,161
562,415
563,411
563,238
563,179
564,50
564,40
564,25
565,10
565,475
565,472
566,12
566,267
566,29
567,379
567,561
567,329
568,249
568,191
568,14
569,281
569,409
569,28
570,429
570,48
570,18
571,291
571,36
571,170
572,100
572,213
572,515
573,200
573,20
573,384
574,249
574,6
574,164
575,348
575,452
575,6
576,494
576,369
576,465
577,391
577,282
577,407
578,272
578,105
578,48
579,30
579,4
579,171
580,343
580,272
580,114
581,250
581,386
581,2
582,79
582,356
582,29
583,335
583,27
583,5
584,34
584,431
584,369
585,532
585,82
585,7
586,193
586,211
586,171
587,169
587,420
587,171
588,531
588,18
588,257
589,107
589,290
589,244
590,458
590,347
590,36
591,3
591,412
591,34
592,509
592,413
592,336
593,163
593,10
593,36
594,524
594,299
594,18
595,1
595,28
595,37
596,338
596,213
596,36
597,292
597,10
597,77
598,431
598,59
598,91
599,232
599,5
599,400
600,7
600,117
600,21
601,108
601,515
601,10
602,387
602,267
602,90
603,347
603,231
603,422
604,244
604,56
604,93
605,274
605,13
605,452
606,315
606,179
606,558
607,391
607,6
607,577
608,183
608,100
608,246
609,432
609,48
609,4
610,200
610,118
610,226
611,28
611,213
611,6
612,43
612,120
612,489
613,45
613,61
613,126
614,226
614,36
614,560
615,48
615,3
615,434
616,20
616,53
616,4
617,117
617,385
617,0
618,18
618,163
618,195
619,300
619,31
619,139
620,44
620,607
620,566
621,229
621,73
621,68
622,114
622,406
622,156
623,51
623,103
623,565
624,397
624,64
624,482
625,259
625,16
625,603
626,545
626,247
626,175
627,279
627,491
627,557
628,120
628,36
628,21
629,29
629,45
629,289
630,406
630,5
630,115
631,258
631,146
631,58
632,51
632,222
632,546
633,326
633,28
633,275
634,56
634,48
634,17
635,404
635,436
635,16
636,24
636,18
636,234
637,278
637,434
637,36
638,19
638,350
638,147
639,105
639,470
639,8
640,152
640,475
640,563
641,1
641,5
641,377
642,32
642,182
642,19
643,611
643,546
643,328
644,100
644,270
644,45
645,200
645,381
645,599
646,205
646,229
646,377
647,512
647,179
647,19
648,42
648,10
648,398
649,184
649,5
649,3
650,486
650,5
650,332
651,114
651,261
651,525
652,249
652,643
652,319
653,2
653,406
653,23
654,583
654,1
654,351
655,73
655,67
655,464
656,353
656,229
656,177
657,14
657,545
657,411
658,102
658,5
658,87
659,270
659,36
659,213
660,56
660,17
660,196
661,4
661,35
661,214
662,237
662,33
662,364
663,31
663,213
663,251
664,468
664,183
664,100
665,289
665,34
665,191
666,6
666,43
666,131
667,464
667,156
667,472
668,18
668,163
668,544
669,255
669,315
669,1
670,2
670,222
670,166
671,56
671,1
671,264
672,107
672,78
672,20
673,442
673,34
673,6
674,14
674,161
674,105
675,9
675,157
675,176
676,602
676,112
676,5
677,68
677,4
677,5
678,46
678,610
678,206
679,490
679,213
679,651
680,80
680,230
680,37
681,151
681,435
681,34
682,8
682,30
682,153
683,199
683,5
683,16
684,5
684,185
684,156
685,158
685,411
685,154
686,171
686,63
686,55
687,85
687,6
687,10
688,19
688,432
688,649
689,12
689,75
689,5
690,293
690,35
690,170
691,19
691,54
691,108
692,64
692,68
692,6
693,181
693,334
693,85
694,593
694,376
694,564
695,511
695,612
695,590
696,58
696,20
696,104
697,278
697,6
697,283
698,463
698,69
698,200
699,2
699,366
699,448
700,391
700,108
700,590
701,465
701,20
701,9
702,14
702,6
702,19
703,109
703,264
703,9
704,170
704,44
704,347
705,132
705,66
705,611
706,92
706,60
706,379
707,505
707,200
707,218
708,14
708,16
708,66
709,706
709,120
709,159
710,17
710,591
710,132
711,26
711,568
711,146
712,6
712,56
712,27
713,48
713,213
713,19
714,355
714,9
714,146
715,652
715,134
715,0
716,10
716,118
716,611
717,43
717,386
717,559
718,20
718,110
718,446
719,138
719,245
719,498
720,143
720,583
720,247
721,103
721,226
721,647
722,270
722,442
722,33
723,407
723,156
723,26
724,643
724,43
724,300
725,205
725,5
725,68
726,61
726,452
726,47
727,156
727,14
727,271
728,81
728,375
728,263
729,126
729,471
729,183
730,171
730,460
730,423
731,408
731,359
731,9
732,96
732,439
732,257
733,54
733,13
733,51
734,44
734,344
734,29
735,40
735,206
735,670
736,161
736,16
736,58
737,107
737,449
737,14
738,476
738,89
738,398
739,59
739,341
739,272
740,335
740,514
740,107
741,457
741,0
741,353
742,152
742,132
742,14
743,263
743,579
743,95
744,154
744,5
744,333
745,587
745,156
745,48
746,149
746,414
746,134
747,78
747,108
747,79
748,10
748,123
748,56
749,9
749,132
749,0
750,171
750,700
750,183
751,46
751,631
751,452
752,22
752,56
752,3
753,55
753,6
753,34
754,259
754,1
754,637
755,651
755,30
755,364
756,37
756,268
756,698
757,16
757,604
757,398
758,282
758,77
758,470
759,15
759,598
759,100
760,234
760,293
760,633
761,315
761,466
761,352
762,225
762,748
762,20
763,267
763,405
763,282
764,619
764,4
764,78
765,282
765,3
765,18
766,71
766,223
766,511
767,292
767,5
767,33
768,97
768,129
768,737
769,259
769,5
769,1
770,611
770,40
770,629
771,261
771,111
771,228
772,158
772,136
772,516
773,721
773,500
773,53
774,377
774,63
774,75
775,381
775,285
775,456
776,147
776,162
776,591
777,744
777,459
777,141
778,727
778,388
778,329
779,10
779,334
779,0
780,156
780,153
780,165
781,615
781,28
781,57
782,24
782,492
782,159
783,263
783,6
783,366
784,92
784,233
784,249
785,448
785,492
785,84
786,1
786,36
786,4
787,615
787,275
787,280
788,165
788,117
788,458
789,30
789,1
789,437
790,308
790,154
790,445
791,224
791,97
791,164
792,86
792,199
792,345
793,66
793,67
793,2
794,105
794,772
794,502
795,238
795,287
795,567
796,415
796,77
796,28
797,163
797,727
797,249
798,142
798,305
798,147
799,103
799,477
799,159
800,135
800,46
800,695
801,109
801,664
801,452
802,229
802,613
802,309
803,727
803,36
803,110
804,200
804,487
804,65
805,225
805,354
805,65
806,141
806,8
806,1
807,23
807,12
807,2
808,446
808,6
808,3
809,106
809,375
809,55
810,618
810,89
810,141
811,17
811,3
811,414
812,11
812,93
812,90
813,123
813,259
813,768
814,704
814,519
814,724
815,615
815,100
815,290
816,256
816,582
816,238
817,359
817,388
817,555
818,4
818,344
818,40
819,420
819,126
819,34
820,175
820,46
820,414
821,777
821,359
821,469
822,5
822,183
822,2
823,137
823,718
823,88
824,18
824,192
824,159
825,61
825,210
825,381
826,229
826,10
826,747
827,156
827,78
827,5
828,31
828,6
828,108
829,199
829,20
829,514
830,508
830,230
830,3
831,10
831,653
831,147
832,2
832,666
832,829
833,305
833,4
833,45
834,491
834,188
834,43
835,73
835,279
835,212
836,15
836,438
836,119
837,6
837,250
837,54
838,267
838,467
838,39
839,222
839,205
839,178
840,668
840,27
840,18
841,505
841,498
841,89
842,563
842,70
842,753
843,6
843,428
843,34
844,226
844,230
844,54
845,358
845,710
845,176
846,28
846,512
846,360
847,533
847,105
847,480
848,89
848,36
848,11
849,271
849,223
849,139
850,40
850,0
850,172
851,484
851,97
851,569
852,640
852,293
852,445
853,1
853,170
853,626
854,347
854,12
854,363
855,134
855,351
855,553
856,80
856,670
856,18
857,37
857,229
857,93
858,126
858,2
858,68
859,837
859,147
859,346
860,100
860,238
860,6
861,849
861,10
861,437
862,475
862,1
862,109
863,500
863,616
863,261
864,607
864,65
864,177
865,5
865,552
865,208
866,10
866,16
866,814
867,123
867,77
867,278
868,31
868,276
868,299
869,422
869,298
869,240
870,247
870,278
870,44
871,75
871,77
871,51
872,36
872,287
872,124
873,817
873,872
873,22
874,54
874,765
874,488
875,131
875,572
875,258
876,334
876,417
876,643
877,856
877,158
877,34
878,115
878,320
878,619
879,303
879,786
879,122
880,785
880,292
880,400
881,4
881,229
881,108
882,196
882,560
882,12
883,581
883,279
883,119
884,20
884,733
884,773
885,264
885,420
885,229
886,216
886,36
886,491
887,14
887,532
887,81
888,512
888,325
888,692
889,91
889,27
889,4
890,34
890,361
890,6
891,36
891,679
891,8
892,222
892,35
892,5
893,5
893,261
893,46
894,5
894,45
894,77
895,203
895,370
895,152
896,345
896,617
896,10
897,430
897,358
897,261
898,323
898,492
898,31
899,296
899,640
899,690
900,48
900,31
900,44
901,259
901,287
901,211
902,138
902,897
902,18
903,208
903,797
903,455
904,45
904,46
904,132
905,179
905,90
905,1
906,513
906,252
906,189
907,497
907,179
907,82
908,315
908,31
908,352
909,110
909,683
909,697
910,792
910,120
910,136
911,84
911,12
911,60
912,603
912,198
912,333
913,2
913,244
913,34
914,451
914,8
914,5
915,36
915,34
915,708
916,115
916,435
916,692
917,709
917,8
917,306
918,36
918,388
918,170
919,155
919,92
919,381
920,316
920,10
920,489
921,14
921,66
921,67
922,334
922,107
922,317
923,820
923,631
923,5
924,144
924,70
924,4
925,8
925,31
925,46
926,332
926,465
926,69
927,9
927,133
927,737
928,385
928,530
928,411
929,406
929,785
929,14
930,317
930,200
930,33
931,913
931,413
931,50
932,283
932,14
932,435
933,5
933,174
933,0
934,591
934,181
934,663
935,276
935,102
935,345
936,121
936,775
936,129
937,782
937,833
937,102
938,356
938,775
938,16
939,842
939,204
939,631
940,78
940,503
940,501
941,151
941,756
941,20
942,238
942,137
942,117
943,193
943,31
943,445
944,72
944,344
944,43
945,359
945,28
945,17
946,3
946,56
946,169
947,180
947,110
947,91
948,174
948,2
948,259
949,29
949,123
949,708
950,937
950,227
950,375
951,891
951,104
951,6
952,719
952,562
952,247
953,84
953,542
953,558
954,56
954,12
954,646
955,92
955,703
955,642
956,767
956,227
956,6
957,289
957,940
957,213
958,133
958,28
958,301
959,72
959,620
959,91
960,143
960,166
960,69
961,184
961,833
961,443
962,145
962,344
962,34
963,196
963,235
963,6
964,65
964,538
964,155
965,108
965,10
965,515
966,692
966,21
966,248
967,370
967,313
967,937
968,770
968,233
968,614
969,259
969,202
969,1
970,93
970,457
970,404
971,4
971,812
971,966
972,770
972,17
972,110
973,468
973,2
973,614
974,202
974,367
974,451
975,213
975,472
975,164
976,930
976,20
976,12
977,200
977,798
977,894
978,32
978,363
978,114
979,152
979,235
979,517
980,1
980,839
980,435
981,768
981,45
981,222
982,186
982,391
982,2
983,28
983,7
983,445
984,4
984,250
984,268
985,772
985,18
985,417
986,213
986,329
986,826
987,19
987,340
987,978
988,454
988,840
988,63
989,163
989,802
989,74
990,134
990,68
990,832
991,700
991,70
991,737
992,173
992,953
992,27
993,137
993,7
993,746
994,569
994,55
994,954
995,373
995,258
995,319
996,919
996,177
996,936
997,555
997,932
997,837
998,590
998,49
998,537
999,323
999,23
999,710
1000,93
1000,106
1000,347
1001,2
1001,170
1001,603
1002,683
1002,474
1002,983
1003,56
1003,66
1003,29
1004,840
1004,615
1004,36
1005,40
1005,289
1005,28
1006,20
1006,114
1006,96
1007,258
1007,40
1007,576
1008,139
1008,252
1008,13
1009,35
1009,106
1009,678
1010,10
1010,950
1010,3
1011,179
1011,499
1011,48
1012,629
1012,974
1012,998
1013,55
1013,695
1013,36
1014,889
1014,145
1014,8
1015,7
1015,125
1015,646
1016,889
1016,744
1016,39
1017,727
1017,19
1017,61
1018,180
1018,177
1018,25
1019,417
1019,789
1019,827
1020,91
1020,775
1020,93
1021,3
1021,982
1021,511
1022,300
1022,389
1022,319
1023,178
1023,213
1023,28
1024,227
1024,335
1024,941
1025,229
1025,797
1025,128
1026,17
1026,663
1026,262
1027,745
1027,331
1027,124
1028,94
1028,443
1028,559
1029,522
1029,599
1029,157
1030,895
1030,202
1030,672
1031,337
1031,117
1031,147
1032,255
1032,179
1032,25
1033,213
1033,67
1033,812
1034,900
1034,516
1034,840
1035,172
1035,10
1035,49
1036,291
1036,778
1036,289
1037,698
1037,344
1037,31
1038,102
1038,684
1038,1024
1039,479
1039,683
1039,904
1040,906
1040,29
1040,81
1041,1
1041,4
1041,819
1042,760
1042,249
1042,18
1043,16
1043,1037
1043,671
1044,18
1044,451
1044,535
1045,172
1045,750
1045,4
1046,708
1046,344
1046,1
1047,680
1047,412
1047,553
1048,31
1048,1006
1048,515
1049,419
1049,279
1049,329
1050,2
1050,920
1050,933
1051,1040
1051,751
1051,911
1052,747
1052,746
1052,20
1053,1040
1053,335
1053,874
1054,786
1054,2
1054,556
1055,34
1055,760
1055,68
1056,149
1056,10
1056,849
1057,206
1057,10
1057,40
1058,12
1058,50
1058,759
1059,700
1059,659
1059,117
1060,961
1060,56
1060,222
1061,1
1061,445
1061,95
1062,433
1062,2
1062,36
1063,629
1063,721
1063,390
1064,42
1064,4
1064,191
1065,0
1065,170
1065,1
1066,1037
1066,6
1066,292
1067,93
1067,51
1067,234
1068,13
1068,3
1068,194
1069,87
1069,255
1069,825
1070,787
1070,122
1070,68
1071,116
1071,5
1071,493
1072,19
1072,123
1072,117
1073,4
1073,278
1073,799
1074,207
1074,144
1074,66
1075,213
1075,177
1075,329
1076,860
1076,2
1076,1026
1077,93
1077,1026
1077,70
1078,425
1078,31
1078,1
1079,759
1079,879
1079,6
1080,26
1080,4
1080,347
1081,422
1081,50
1081,95
1082,4
1082,46
1082,143
1083,69
1083,962
1083,433
1084,668
1084,802
1084,751
1085,28
1085,4
1085,2
1086,12
1086,45
1086,955
1087,31
1087,1028
1087,258
1088,2
1088,450
1088,736
1089,2
1089,989
1089,9
1090,1
1090,10
1090,706
1091,403
1091,74
1091,31
1092,1029
1092,773
1092,0
1093,1066
1093,108
1093,154
1094,29
1094,1022
1094,194
1095,213
1095,134
1095,9
1096,844
1096,143
1096,717
1097,1016
1097,14
1097,173
1098,55
1098,402
1098,13
1099,853
1099,1002
1099,965
1100,292
1100,620
1100,25
1101,776
1101,798
1101,724
1102,209
1102,202
1102,264
1103,478
1103,189
1103,28
1104,143
1104,622
1104,1075
1105,5
1105,4
1105,26
1106,633
1106,29
1106,521
1107,721
1107,449
1107,15
1108,28
1108,159
1108,1
1109,611
1109,56
1109,13
1110,919
1110,9
1110,13
1111,253
1111,258
1111,50
1112,544
1112,909
1112,819
1113,94
1113,1083
1113,276
1114,136
1114,642
1114,477
1115,2
1115,8
1115,892
1116,989
1116,269
1116,2
1117,526
1117,268
1117,177
1118,511
1118,559
1118,78
1119,36
1119,635
1119,2
1120,238
1120,539
1120,56
1121,9
1121,708
1121,96
1122,772
1122,769
1122,151
1123,472
1123,46
1123,791
1124,457
1124,558
1124,310
1125,42
1125,951
1125,392
1126,93
1126,112
1126,80
1127,861
1127,576
1127,276
1128,14
1128,50
1128,373
1129,145
1129,104
1129,149
1130,113
1130,233
1130,552
1131,736
1131,136
1131,293
