	node	centrality
227	258	547.857331527
228	260	50.1154093473
229	259	55862.1098841
230	263	872.029330821
231	264	0.0
232	265	3228.08031887
233	266	264.791904291
234	267	0.0
235	268	8.9115564646
236	269	700.095037761
237	270	124.138512663
238	273	304.927463608
239	276	28.0721738262
240	277	0.412770256439
241	275	7310.13554712
242	241	65.8510523286
243	280	27203.6641713
244	282	69555.15322
245	283	3.95857798291
246	284	15.9817501555
247	285	21650.1302006
248	287	0.0
249	288	0.0
250	289	0.0
251	291	1595.83672239
252	294	0.0
253	292	54.7960949083
254	293	7.47185291769
255	295	41.5412242336
256	296	54.6824740866
257	297	0.0
258	290	53353.1149963
259	298	4773.96783999
260	301	138.896958549
261	302	5316.33265075
262	249	296.740444774
263	303	0.585120968056
264	304	18241.4827054
265	306	123095.7717
266	307	18.8620641182
267	308	32600.4701618
268	320	97.1918731029
269	309	0.0
270	310	97879.0354405
271	311	162717.295839
272	312	34863.5165486
273	313	14153.9957215
274	314	383.164746674
275	315	11142.5858197
276	316	9.47335356198
277	305	102.388342916
278	317	28818.9497803
279	318	8.83432462472
280	319	98405.4832715
281	329	9.77397646836
282	330	0.0
283	323	0.0
284	324	1406.67872231
285	326	306.919475835
286	331	14.3925244653
287	327	42.0728494549
288	251	73.2423841211
289	328	207.576890032
290	333	0.0
291	335	4991.1165546
292	150	10164.0338105
293	336	3369.8200181
294	337	0.0
295	338	364.225011176
296	339	22029.3987453
297	340	599.397186718
298	341	7448.19444342
299	342	0.0
300	343	9.99323366038
301	344	2.84084548793
302	348	6667.48019751
303	345	86.7447333653
304	346	19302.3250732
305	349	219.106093818
306	356	12716.7662739
307	350	4723.63596477
308	351	177.695684688
309	355	0.0
310	352	63.7843671561
311	353	20.3836787374
312	357	2.31912529389
313	193	1047.07948137
314	363	1266.73332217
315	362	91.7429938881
316	364	841.322727457
317	365	55.3939651849
318	366	798.53840066
319	369	0.0
320	367	58.2165778556
321	368	1335.79209026
322	371	39665.5508834
323	372	2765.92179837
324	374	23.5330480313
325	375	0.0
326	376	1132.40107836
327	386	0.0
328	381	2.53879020905
329	382	0.0
330	387	92.5689509021
331	101	539.99156878
332	383	7851.77259483
333	384	0.0
334	391	1684.25612761
335	393	0.0
336	395	18436.5652886
337	397	0.0
338	398	325.162268024
339	399	45.2864051847
340	400	406.718905525
341	401	0.0
342	403	9732.06373708
343	404	54.6014834346
344	405	3815.73192842
345	406	13366.4579247
346	407	176986.729346
347	408	0.0
348	409	7.7056849145
349	410	33.9707073059
350	411	0.0
351	413	0.0
352	415	20215.9693733
353	414	2.96984497581
354	325	13084.4696768
355	416	0.415891089005
356	417	38995.0361787
357	418	0.0
358	427	2871.04766631
359	423	41.776880609
360	424	15.5756890181
361	425	27489.5255716
362	426	2108.64974369
363	429	568.125046958
364	430	33.5561921612
365	432	78703.9080047
366	434	42.6324802239
367	436	0.0
368	437	0.0
369	438	0.0
370	412	850.577467887
371	439	7047.09976426
372	440	717.336590823
373	441	0.0
374	443	0.0
375	447	4145.78148458
376	444	0.0
377	451	0.0
378	448	0.0
379	449	546.966963694
380	446	0.0
381	450	0.0
382	211	9.30048732346
383	453	0.0
384	454	114.739780667
385	455	6.97376166631
386	456	72.4303304777
387	457	862690.4875
388	458	13.13561809
389	460	0.0
390	461	33.6253167765
391	462	16.9702892308
392	463	46.378323279
393	465	28350.5134899
394	467	1459.85287914
395	468	0.0
396	164	153.154275169
397	472	0.0
398	476	0.0
399	479	234.681707424
400	480	0.0
401	481	0.0
402	486	0.0
403	473	0.0
404	488	368.47808236
405	489	44.9275574467
406	490	0.0
407	492	0.0
408	493	5.13042520872
409	494	7.89705130175
410	497	0.0
411	498	0.0
412	499	282.055624816
413	501	46.5924005945
414	502	38.9707977841
415	504	0.0
416	507	0.0
417	513	3.23032674211
418	511	71.6185687579
419	509	0.0
420	516	0.0
421	519	0.0
422	520	0.0
423	525	1546.90086693
424	521	756.562409134
425	522	0.0
426	523	0.0
427	445	193.935085366
428	527	0.0
429	528	0.0
430	531	0.0
431	530	35.3070270667
432	529	0.0
433	534	50.1695064568
434	536	48.5738552648
435	539	11.3021144534
436	540	0.0
437	541	3.95967942407
438	542	100.532054563
439	543	0.0
440	544	60.0261301832
441	545	23536.4954462
442	546	34902.1091084
443	551	0.0
444	218	3.57054847144
445	547	0.0
446	548	0.0
447	549	35016.3405279
448	550	0.0
449	552	13.2352700033
450	560	22367.0500311
451	553	1180.99856527
452	554	425.600100908
453	555	8.51870752509
454	556	21832.2946286
455	557	0.0
456	558	0.0
457	559	16134.0482167
458	561	4.19110604962
459	562	0.0
460	563	0.0
461	565	21015.3947392
462	564	582.246256455
463	567	29075.1756895
464	568	0.0
465	569	0.0
466	570	11.9000970644
467	571	0.0
468	572	159.759597902
469	573	0.0
470	574	20.6190579208
471	575	222.286586116
472	579	9593.78912078
473	576	0.0
474	577	0.0
475	578	0.0
476	580	461.1595319
477	583	1546.05674026
478	582	1272.34218553
479	584	329.213949996
480	585	2.87014970893
481	586	442.993813195
482	587	12064.6251973
483	588	196.400411291
484	590	1434.47225725
485	592	1848.35308615
486	591	0.359241780779
487	595	8.9434952956
488	593	0.0
489	596	0.0
490	594	0.0
491	597	0.0
492	598	0.0
493	599	0.0
494	601	2926.53834677
495	600	173989.078806
496	604	7255.50508062
497	602	0.0
498	605	0.0
499	606	161.706662355
500	608	34379.3500089
501	610	0.0
502	613	7387.53041605
503	612	0.0
504	616	193.08973831
505	614	77.2059900981
506	615	634.467238162
507	618	157.327143222
508	495	643.596377656
509	620	252.413605418
510	621	0.0
511	624	424.842502979
512	625	31.2234805563
513	626	17664.0009785
514	628	379.719247906
515	632	0.0
516	633	38380.7271756
517	634	46952.5710015
518	646	627.745526391
519	635	7988.28782517
520	636	2439.88303983
521	647	3084.92420579
522	637	10640.0673828
523	638	0.0
524	640	58.7403561398
525	641	1.59348704342
526	642	2.04333049215
527	648	0.54973031299
528	643	15196.0578494
529	644	37471.5083488
530	645	1204.06298864
531	649	1369.77711351
532	650	19304.3973844
533	651	6.35061647759
534	655	0.0
535	652	1.4359400372
536	653	0.790373283156
537	654	0.0
538	657	731.219860352
539	658	2815.35665754
540	659	7237.28382621
541	661	0.0
542	662	3.23446262688
543	664	3413.04204408
544	663	79974.088255
545	667	9362.2827576
546	665	173905.146814
547	666	0.0
548	668	334.935953291
549	639	719.566266839
550	669	0.0
551	673	19953.7161834
552	672	0.0
553	675	888.132613308
554	674	328.808218782
555	677	8961.81748589
556	676	0.0
557	678	0.0
558	684	7361.87031715
559	683	0.0
560	682	7559.30974922
561	686	17055.1053434
562	688	13.5793443038
563	689	3292.56596859
564	690	7.37069025601
565	691	1606.23001097
566	692	0.0
567	693	0.0
568	695	25691.2855553
569	699	6.63410839818
570	701	43.7642617565
571	703	0.0
572	704	11131.350702
573	705	1829.49016511
574	706	15500.6482888
575	707	15372.7064888
576	708	2671.17421133
577	709	0.0
578	710	22581.1769893
579	696	2813.99846009
580	711	0.0
581	712	256.530064232
582	713	26.9759184978
583	715	30298.1844857
584	716	0.0
585	717	167.933235604
586	718	0.0
587	719	1055.10280691
588	720	0.0
589	721	0.0
590	722	143852.593918
591	723	124.16819624
592	725	861.493511245
593	724	11.7560722992
594	726	1.35168464993
595	727	3852.31940363
596	728	8.52014383724
597	729	0.0
598	730	5776.13381411
599	731	0.0
600	732	5.7597397684
601	733	9543.08305911
602	737	271502.157598
603	738	175.126006471
604	734	0.0
605	735	0.0
606	742	30824.6844945
607	744	73.6751496957
608	745	0.0909090909091
609	748	486.054442902
610	697	35862.5674044
611	749	23551.548707
612	321	3937.83954132
613	751	0.0
614	754	1.85748874299
615	752	0.0
616	753	0.0
617	755	0.0
618	760	1654.60070069
619	758	4.4420279526
620	759	11766.6103024
621	761	25792.8828981
622	763	26928.0238456
623	764	2161.22005932
624	766	636754.182691
625	762	178320.534995
626	767	0.0
627	768	0.0
628	769	58291.1073689
629	770	3.20236089391
630	771	41247.4139427
631	772	0.241832491505
632	773	0.0
633	774	0.0
634	736	2.69271755136
635	775	1.27469568584
636	776	0.0
637	786	0.0
638	788	25608.0161625
639	780	14.3856947641
640	781	72.8632105362
641	782	32.4890941352
642	783	0.0
643	784	87806.5396982
644	789	229796.880436
645	785	0.0
646	792	0.781776564672
647	791	9611.65707131
648	794	7751.44827963
649	795	4560.4513751
650	798	5148.6573773
651	796	67.5285299606
652	797	14117.9687884
653	802	11020.5373823
654	799	0.0
655	800	0.0
656	801	65.316102224
657	803	843.057543686
658	804	8.33744933628
659	805	21134.5536583
660	807	0.0
661	808	17.7713591526
662	810	2990.42904084
663	811	4.11671524342
664	812	5.39737893161
665	813	90972.8530293
666	814	3.17332194963
667	815	0.854109992579
668	816	2163.55814377
669	822	18349.9865351
670	819	0.0
671	820	1634.21917321
672	821	0.0
673	334	25756.7937636
674	818	1.48163850596
675	823	504.419450895
676	824	7.54756369812
677	826	77189.0084696
678	825	97645.773056
679	830	5.10705252566
680	832	7.8723468976
681	831	550.169606546
682	835	0.0
683	836	1911.87280057
684	837	329.888654853
685	838	18182.3997435
686	841	3397.11579106
687	840	9186.38573034
688	844	12716.6465586
689	842	756.78014097
690	843	0.0
691	845	0.0
692	847	0.0
693	848	8.76224026187
694	851	0.783576774005
695	854	22347.5002101
696	855	0.153420434405
697	856	32252.246098
698	852	2977.30707709
699	853	3251.19195488
700	859	11965.0222463
701	860	9.01203715282
702	861	3790.31925738
703	862	1.10982198756
704	863	28672.0342325
705	865	22788.1965165
706	867	0.0
707	869	82.7685961332
708	870	768.783150101
709	871	11427.7558537
710	873	4077.05649364
711	874	0.0
712	876	0.0
713	877	0.275877442237
714	879	13752.1658906
715	880	0.0
716	882	668.722736641
717	883	2.4292446767
718	885	416.367342127
719	886	12.4140861509
720	887	8796.33764057
721	888	0.0
722	889	0.0
723	890	0.0
724	891	0.0
725	892	0.0
726	469	518.809272048
727	895	1079.94381795
728	897	1318.97313742
729	896	37180.955271
730	898	240.562424188
731	900	60.6293712437
732	902	6.0935488745
733	904	25918.3765092
734	903	2.69705625855
735	905	2.73233459917
736	907	2651.66715549
737	908	1459.06179611
738	909	802.619443023
739	910	0.0
740	911	432.046088412
741	912	67.3270226718
742	913	7734.3785344
743	914	46.1726242439
744	923	0.0
745	915	29.4626863974
746	916	26.9379738888
747	917	0.0
748	918	9563.45298961
749	919	0.0
750	920	104.599710517
751	921	10.4504805972
752	924	0.0
753	787	1892.10059714
754	927	0.0
755	928	8493.25945297
756	932	6437.05339697
757	926	20.5716894275
758	931	0.0
759	935	29683.0699864
760	938	4685.26923459
761	937	12283.8786406
762	940	0.0
763	941	56861.3813375
764	943	6986.58429154
765	944	13.332761323
766	946	26058.6577409
767	947	4292.11243866
768	948	15636.6909199
769	949	41.126452492
770	950	107.345509756
771	951	0.0
772	954	1411.65448771
773	956	3495.41343498
774	957	0.428942586173
775	959	11059.6886827
776	960	13290.0205507
777	961	262.227861505
778	965	0.0
779	962	44.0508362737
780	963	9660.85742726
781	964	35.3897963373
782	933	221.217780288
783	967	24301.239829
784	968	2129.75833134
785	969	0.640237629034
786	970	50.6824961888
787	971	11975.3950035
788	973	2.29808471485
789	974	35065.8901304
790	975	24741.217714
791	976	0.0
792	980	0.0
793	978	40947.1913924
794	981	370.426793756
795	982	13322.4568938
796	983	21.3615548591
797	984	126.251016837
798	985	1165.00877945
799	986	10585.6713687
800	988	87138.2084916
801	987	0.0
802	990	0.0
803	992	0.0
804	993	117239.51594
805	994	11700.3661205
806	996	114837.953354
807	998	448.222939096
808	1005	1.79439562167
809	999	2034.24016124
810	1000	17606.966869
811	1006	32558.1558972
812	1001	0.0
813	1002	0.0
814	1003	339.636330919
815	1004	124.365604238
816	1008	219.460832698
817	1011	27.033296808
818	1012	5894.21818585
819	1013	704.139008481
820	1016	0.0
821	1017	0.0
822	1018	11478.3100669
823	1019	0.0
824	1009	4253.88835045
825	1021	0.0
826	1022	1269.17821954
827	1023	2433.02703947
828	1024	14073.2725452
829	1025	0.0
830	1027	55.4094874747
831	1028	33.0945676351
832	1029	21992.6940359
833	1031	25766.9586933
834	1032	11033.6893566
835	1033	3.43355295353
836	1034	2368.60958329
837	1035	11393.7973297
838	1039	397.418645922
839	1037	12854.8667433
840	1038	7094.9252885
841	1040	0.0
842	1041	3351.54236143
843	1042	3302.20473517
844	1043	4847.66306434
845	1044	21759.4885343
846	1045	0.0
847	1046	179.739585226
848	1047	0.0
849	1048	0.0
850	1049	30083.0369265
851	1050	1879.14105663
852	1052	8.53022279753
853	1051	5251.01452942
854	1055	80091.1572433
855	1058	0.0
856	1059	0.0
857	1060	1.43076986191
858	1061	315.243027292
859	1062	56443.8157147
860	1063	1782.87127089
861	1064	392.587429034
862	1067	2.75959790149
863	1065	137.037581363
864	1066	44.7301220837
865	1070	0.0
866	1071	0.0
867	1072	0.0
868	872	1001.96777536
869	1074	9597.19013887
870	1075	29307.7574002
871	1084	26.5392727002
872	1078	8.83668453535
873	1079	15.5262834248
874	1080	66686.3852644
875	1081	0.0
876	1082	13.1967736217
877	1083	2.64361776434
878	1085	22.7543224801
879	1086	97.5475034254
880	1089	45.9214583754
881	1087	9.55945340064
882	1088	0.0
883	1093	0.0
884	1094	0.0
885	1095	71.233710299
886	1096	0.0
887	1097	17872.9650525
888	1098	147124.418127
889	1103	17641.6693006
890	1099	62.8552509132
891	1104	0.0
892	1100	8087.75056073
893	1105	45.7867048637
894	1106	51.3984592223
895	1101	0.0
896	1107	0.0
897	1108	0.0
898	1109	0.0
899	1110	0.0
900	1111	56622.2952079
901	1112	0.0
902	1113	109.132017682
903	1102	467.479196367
904	1114	1637.59941478
905	1432	7024.43015208
906	1115	0.0
907	1120	0.0
908	1124	588.819736205
909	1125	9847.71258236
910	1126	2.61059208069
911	1128	331.803046341
912	1127	7380.83159263
913	1129	2820.47136479
914	1130	0.0
915	1132	8637.45152306
916	1133	207123.029697
917	1134	2.44524148849
918	1135	7777.68271903
919	1137	22646.9392604
920	1138	1.40372360797
921	1139	0.238660450732
922	1141	249.127093058
923	1142	3216.92953651
924	1143	142.80419089
925	1144	1037.48815188
926	1068	1.5624983804
927	1145	3.15107741229
928	1146	0.0
929	1147	2.79813376657
930	1148	0.0
931	1150	34.8518143239
932	1151	356033.164513
933	1154	4575.40435638
934	1156	14739.6004797
935	1155	0.0
936	1157	45528.6801809
937	1158	0.0
938	922	84372.6467505
939	1159	16258.3960229
940	1161	0.0
941	1160	790.233870593
942	1164	14859.4666812
943	1165	6969.85434034
944	1166	613805.949423
945	1167	66798.5679591
946	1177	0.0
947	1168	668.002719938
948	1178	0.0
949	1179	508.592922359
950	1169	905.799454177
951	1170	5.01842879109
952	1180	0.0
953	1171	0.0
954	1090	7.19027149613
955	1172	0.0
956	1173	0.0
957	1174	0.0
958	1175	0.0
959	1182	55.2579945476
960	1183	75.6351384356
961	1185	21572.5616804
962	1176	0.0
963	1190	12860.5824119
964	1187	2.75688430753
965	1188	1.90431035084
966	1189	0.0
967	1193	67235.2976402
968	1196	8944.73359144
969	1194	0.0
970	1195	7.02498892666
971	1197	0.119682789195
972	1198	8.95594995274
973	1199	31093.0792859
974	1200	15359.2832389
975	1201	20624.5294014
976	1202	2198.61606512
977	1203	20451.2628633
978	1204	5112.29347363
979	1205	0.0
980	1206	0.0
981	1207	1903.04220058
982	1208	0.0
983	1209	0.0
984	1210	60047.6862851
985	1211	89196.4176624
986	1212	12.4382221459
987	1213	0.0
988	1214	0.0
989	1215	8485.04932032
990	1216	0.0
991	1219	0.0
992	1221	4342.79295331
993	1223	0.0
994	1224	0.0
995	1225	0.0
996	1226	0.0
997	1227	0.0
998	1228	187.06982716
999	1229	0.0
1000	1230	9783.96848295
1001	1231	0.0
1002	1232	1610.76629801
1003	1233	134.097737316
1004	1234	9689.97042227
1005	1235	416.0608844
1006	1239	7738.78303552
1007	1236	7427.59207653
1008	1237	30.8897108353
1009	1238	0.0
1010	1243	696.089104515
1011	1241	13297.2826885
1012	1242	34.4588209678
1013	1244	2.4261377689
1014	1245	21.6087308154
1015	1246	23.698130723
1016	1247	22041.8812157
1017	1248	5013.18928639
1018	1253	7666.21738557
1019	1252	0.0
1020	1254	0.0
1021	1255	0.0
1022	1256	0.0
1023	1257	0.0
1024	1258	0.0
1025	1259	18496.4769018
1026	1261	8547.16121901
1027	1260	1383.85806164
1028	1262	1.4439372086
1029	1264	0.0
1030	1267	30518.7170914
1031	1268	0.0
1032	1269	0.0
1033	1271	0.464443820797
1034	1272	0.0
1035	1273	0.0
1036	1274	0.0
1037	1275	0.0
1038	1278	3703.87095732
1039	1276	0.0
1040	1279	37673.573636
1041	1280	68.4929264572
1042	1282	3972.11981641
1043	1281	50.1526928481
1044	1286	26304.4485841
1045	1284	17972.0045413
1046	1285	15634.7785317
1047	1290	64.745489856
1048	1291	5536.44254725
1049	1292	24.0036120015
1050	1293	1039.68579925
1051	1294	0.0
1052	1295	0.0
1053	1296	16795.2337905
1054	1297	160417.378786
1055	1298	0.0
1056	1299	19.906195834
1057	1301	0.0
1058	1302	0.0
1059	1303	0.0
1060	1304	0.0
1061	1305	123675.612521
1062	1306	255.869644205
1063	1308	5.78673426232
1064	1309	0.0
1065	1313	0.0
1066	1310	17812.1536402
1067	1311	0.0
1068	1312	0.0
1069	1314	0.0
1070	1315	8862.65536445
1071	1316	35.433867361
1072	1317	0.0
1073	1318	0.416751512174
1074	1319	87099.6223426
1075	1320	23.5107547522
1076	1322	13409.2405274
1077	1324	0.0
1078	1327	0.0
1079	1328	19.5228352316
1080	1325	0.0
1081	1329	5.93071207469
1082	1326	7238.06817241
1083	1331	34.5882510663
1084	1332	0.0
1085	1333	0.0
1086	1334	0.0
1087	1335	4757.12444622
1088	1336	292.106852119
1089	1337	0.0
1090	1338	11.7651765049
1091	1339	10.9526808384
1092	1340	12.3360614702
1093	1341	0.0
1094	1342	54.4015431965
1095	1343	6.48586378659
1096	1344	0.0
1097	1345	0.0
1098	1346	44.3866103582
1099	1349	2.78558550635
1100	1350	6909.27445775
1101	1351	0.0
1102	1352	45364.0423263
1103	1359	26.8908534926
1104	1353	4544.77198748
1105	1360	20223.4152694
1106	1354	92.7598403551
1107	1355	31.6408418292
1108	1361	0.0
1109	1356	774.220723512
1110	1362	14.8826061128
1111	1357	21298.5046488
1112	1358	1140.22023753
1113	1365	48.5955545545
1114	1366	0.0
1115	1367	1864.07081317
1116	1368	2191.55274288
1117	1369	0.0
1118	1370	0.0
1119	1375	1487.80515277
1120	1373	11.7402481104
1121	1374	468989.899975
1122	1382	16060.7776971
1123	1376	0.0
1124	1377	9647.90804276
1125	1378	3260.08733915
1126	1379	0.0
1127	1380	2457.56719053
1128	1381	2338.92133309
1129	1383	9.62739197842
1130	1384	39410.287163
1131	1385	82551.6638449
1132	1386	1473.75634975
1133	1387	0.0
1134	1388	0.0
1135	1394	11286.5628662
1136	1390	23819.9551064
1137	1391	0.0
1138	1392	0.951707605801
1139	1393	3761.99736582
1140	1395	26906.1584415
1141	1397	0.0
1142	1398	0.0
1143	1399	0.0
1144	1400	12.6710928447
1145	1401	52.3829549805
1146	1403	17295.2123695
1147	1404	0.0
1148	1405	0.0
1149	1411	24050.648832
1150	1406	0.0
1151	1407	13271.4278418
1152	1408	0.0
1153	1409	0.0
1154	1410	0.0
1155	1416	12763.3365331
1156	1420	639.641829447
1157	1419	7547.9508479
1158	1421	2.92191921836
1159	1422	0.0
1160	1423	29.917846823
1161	1424	1845.66190892
1162	1426	0.0
1163	1427	0.0
1164	1428	78527.0037168
1165	1429	1.19960651657
1166	1430	0.0
1167	1431	0.0
1168	1433	0.0
1169	1434	0.742945044443
1170	1436	0.0
1171	1184	9180.91309643
1172	1438	0.0
1173	1440	0.0
1174	1439	7653.81165391
1175	1441	23915.3355634
1176	1446	7458.24016162
1177	1442	10528.784779
1178	1443	0.683701526387
1179	1444	17335.7161467
1180	1445	0.0
1181	1447	10.5137354188
1182	1448	0.0
1183	1449	0.0
1184	1450	0.0
1185	1451	0.434073249605
1186	1452	0.0
1187	1454	0.0
1188	1455	0.0
1189	1456	0.0
1190	1457	24.4547622289
1191	1458	0.0
1192	1459	0.0
1193	1460	0.0
1194	1461	0.0
1195	1462	5628.64120688
1196	1463	685.650660392
1197	1465	621.695992165
1198	1468	2373.83664324
1199	1466	530.195569902
1200	1467	140.82646807
1201	1469	53.6444673169
1202	1470	25130.7202836
1203	1471	36543.212051
1204	1472	2.87389501949
1205	1473	57907.8812891
1206	1474	3.36389829927
1207	1480	817.683223841
1208	1481	0.0
1209	1482	11503.6740493
1210	1483	1597.703997
1211	1488	0.0
1212	1487	18968.8344398
1213	1489	24422.3667899
1214	1492	40705.3325611
1215	1493	15380.623347
1216	1494	0.0
1217	1495	14.1029170512
1218	1496	73309.3436943
1219	1497	16753.6892287
1220	1498	9092.91480275
1221	1499	71.2718497454
1222	1500	6132.77345205
1223	1501	9421.35988212
1224	1506	15831.2072872
1225	1502	0.19882267711
1226	1503	3.09442436636
1227	1504	31.4013847522
1228	1505	3.67218290383
1229	1507	641.16577929
1230	1511	0.0
1231	1510	214.808490888
1232	1512	0.0
1233	1515	0.0
1234	1516	0.0
1235	1517	0.0
1236	1519	0.0
1237	1520	14938.6170739
1238	1521	15582.8976111
1239	1522	20496.694299
1240	1524	7524.31604461
1241	1523	0.0
1242	1527	0.0
1243	1525	18985.3985383
1244	1526	4.02568569719
1245	1528	0.0
1246	1538	23909.7801498
1247	1534	16412.608097
1248	1535	0.312246751931
1249	1536	0.0
1250	1537	17666.73449
1251	1539	98.875523928
1252	1540	0.0
1253	1541	0.0
1254	1543	0.0
1255	1545	0.0
1256	1546	0.0
1257	1542	121270.431893
1258	1552	6852.83513667
1259	1553	346.687040663
1260	1547	3045.47766024
1261	1548	17546.0790852
1262	1549	655733.248876
1263	1550	25184.9119846
1264	1551	0.0
1265	1555	6663.24174399
1266	1554	129.926575271
1267	1558	0.0
1268	1559	0.0
1269	1560	18.9916414762
1270	1565	610.010784314
1271	1566	7139.49413424
1272	1568	0.0
1273	1569	8785.66707337
1274	1570	16.6930014317
1275	1572	6.93765219596
1276	1574	0.0
1277	1575	0.0
1278	1576	0.0
1279	1578	0.0
1280	1579	0.0
1281	1581	287.160340073
1282	1010	34.9062192904
1283	1582	36.4829559406
1284	1583	7657.49096875
1285	1587	7137.25163179
1286	1584	0.0
1287	1585	33136.4541189
1288	1588	0.0
1289	1589	82.6684552721
1290	1590	0.0
1291	1591	0.0
1292	1592	17985.7900299
1293	1594	7372.58894413
1294	1596	17663.7839626
1295	1599	0.55847730727
1296	1603	12680.8082783
1297	1571	5342.45183408
1298	1601	7.76828851157
1299	1602	0.0
1300	1604	2023.6813595
1301	1605	22.4369493009
1302	1606	5.12545542823
1303	1607	0.514449982013
1304	1608	184774.236474
1305	1609	0.0
1306	1610	683.082167327
1307	1611	0.0
1308	1612	15832.196809
1309	1613	15953.3033027
1310	1614	5968.96382014
1311	1615	14723.785387
1312	1616	0.0
1313	1617	0.0
1314	1530	146.669349658
1315	1619	50.1455775146
1316	1620	0.0
1317	1621	20312.0140022
1318	1622	33343.3935387
